date_jalali,date_gregorian,title,title_english,category,persian_wiki_links,english_wiki_links,details,era_persian,era_english
1361-11-18,1983-02-07,آغاز عملیات والفجر مقدماتی برای دستیابی به شهر عماره عراق,Operation Before the Dawn,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D9%81%D8%AC%D8%B1_%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C,https://en.wikipedia.org/wiki/Operation_Before_the_Dawn,,جمهوری اسلامی,Islamic Republic
1361-11-18,1983-02-07,آغاز عملیات والفجر مقدماتی برای دستیابی به شهر العماره عراق.,Operation Before the Dawn,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D9%81%D8%AC%D8%B1_%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C,https://en.wikipedia.org/wiki/Operation_Before_the_Dawn,,جمهوری اسلامی,Islamic Republic
1361-11-21,1983-02-10,پایان عملیات والفجر مقدماتی,Operation Before the Dawn,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D9%81%D8%AC%D8%B1_%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C,https://en.wikipedia.org/wiki/Operation_Before_the_Dawn,,جمهوری اسلامی,Islamic Republic
1361-12-09,1983-02-28,منیر وکیلی,Monir Vakili,death,https://fa.wikipedia.org/wiki/%D9%85%D9%86%DB%8C%D8%B1_%D9%88%DA%A9%DB%8C%D9%84%DB%8C,https://en.wikipedia.org/wiki/Monir_Vakili,خواننده,جمهوری اسلامی,Islamic Republic
1361-12-15,1983-03-06,حسینقلی مستعان,Hosseinqoli Magazan,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86%D9%82%D9%84%DB%8C_%D9%85%D8%B3%D8%AA%D8%B9%D8%A7%D9%86,<No English page found>,نویسنده,جمهوری اسلامی,Islamic Republic
1362-01-02,1983-03-22,عبدالله انتظام,Abdollah Entezam,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D9%85,https://en.wikipedia.org/wiki/Abdollah_Entezam,سیاستمدار,جمهوری اسلامی,Islamic Republic
1362-01-25,1983-04-14,رضا چراغی,Reza Cheraghi,death,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%DA%86%D8%B1%D8%A7%D8%BA%DB%8C,<No English page found>,نظامی,جمهوری اسلامی,Islamic Republic
1362-03-01,1983-05-22,محمد بروجردی,Mohammad Boroujerdi,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D8%B1%D9%88%D8%AC%D8%B1%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Mohammad_Boroujerdi,نظامی,جمهوری اسلامی,Islamic Republic
1362-03-23,1983-06-13,نصرت امین,Lady Amin,death,https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%AA_%D8%A7%D9%85%DB%8C%D9%86,https://en.wikipedia.org/wiki/Lady_Amin,نخستین بانوی دارای اجازه اجتهاد در تاریخ معاصر ایران,جمهوری اسلامی,Islamic Republic
1362-03-28,1983-06-18,اعدام مونا محمودنژاد,Mona Mahmudnizhad,death,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D9%86%D8%A7_%D9%85%D8%AD%D9%85%D9%88%D8%AF%D9%86%DA%98%D8%A7%D8%AF,https://en.wikipedia.org/wiki/Mona_Mahmudnizhad,به همراه ده تن از دختران و زنان دیگر بهائی,جمهوری اسلامی,Islamic Republic
1362-04-29,1983-07-20,جنگ ایران و عراق: آغاز عملیات والفجر ۲,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B9%D8%B1%D8%A7%D9%82,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,,جمهوری اسلامی,Islamic Republic
1362-05-00,1983-07-23,۷ امرداد - آغاز عملیات والفجر ۳ در جریان جنگ ایران و عراق به مدت ۱۴ روز.,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B9%D8%B1%D8%A7%D9%82,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,,جمهوری اسلامی,Islamic Republic
1362-05-07,1983-07-29,آغاز عملیات والفجر ۳.,Operation Dawn 3,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D9%81%D8%AC%D8%B1_%DB%B3,https://en.wikipedia.org/wiki/Operation_Dawn_3,,جمهوری اسلامی,Islamic Republic
1362-05-13,1983-08-04,علیرضا موحد دانش,Alireza Movahed Danesh,death,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D9%85%D9%88%D8%AD%D8%AF_%D8%AF%D8%A7%D9%86%D8%B4,<No English page found>,نظامی عضو سپاه پاسداران,جمهوری اسلامی,Islamic Republic
1362-05-14,1983-08-05,ربابه مراداوا,Rubaba Muradova,death,https://fa.wikipedia.org/wiki/%D8%B1%D8%A8%D8%A7%D8%A8%D9%87_%D9%85%D8%B1%D8%A7%D8%AF%D9%88%D8%A7,https://en.wikipedia.org/wiki/Rubaba_Muradova,خواننده شهیر موسیقی مقامی آذربایجانی، ایرانی‌تبار آذربایجانی,جمهوری اسلامی,Islamic Republic
1362-05-18,1983-08-09,امین‌الله حسین,<No English name found>,death,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AD%D8%B3%DB%8C%D9%86,https://en.wikipedia.org/wiki/Andr%C3%A9_Hossein,آهنگساز,جمهوری اسلامی,Islamic Republic
1362-07-27,1983-10-19,آغاز عملیات والفجر ۴,Operation Dawn-4,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D9%81%D8%AC%D8%B1_%DB%B4,https://en.wikipedia.org/wiki/Operation_Dawn-4,,جمهوری اسلامی,Islamic Republic
1362-07-27,1983-10-19,تصویب اساسنامه صدا و سیمای جمهوری اسلامی ایران,Islamic Republic of Iran Broadcasting,event,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D8%B5%D8%AF%D8%A7_%D9%88_%D8%B3%DB%8C%D9%85%D8%A7%DB%8C_%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Islamic_Republic_of_Iran_Broadcasting,,جمهوری اسلامی,Islamic Republic
1362-08-04,1983-10-26,حملهٔ موشکی ارتش عراق به مدرسهٔ شهید پیروز بهبهان که به کشته و زخمی شدن ده‌ها دانش‌آموز ایرانی انجامید.,The Iraqi army's missile attack on the martyr Pirouz Behbahan school killed and wounded dozens of Iranian students.,event,,,,جمهوری اسلامی,Islamic Republic
1362-08-09,1983-10-31,تصویب قطعنامه ۵۴۰ شورای امنیت,United Nations Security Council Resolution 540,event,https://fa.wikipedia.org/wiki/%D9%82%D8%B7%D8%B9%D9%86%D8%A7%D9%85%D9%87_%DB%B5%DB%B4%DB%B0_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D9%85%D9%86%DB%8C%D8%AA,https://en.wikipedia.org/wiki/United_Nations_Security_Council_Resolution_540,,جمهوری اسلامی,Islamic Republic
1362-09-07,1983-11-28,نهاد جهاد سازندگی به وزارت جهاد سازندگی تبدیل شد,Jihad of Construction,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D8%AF_%D8%B3%D8%A7%D8%B2%D9%86%D8%AF%DA%AF%DB%8C,https://en.wikipedia.org/wiki/Jihad_of_Construction,,جمهوری اسلامی,Islamic Republic
1362-10-17,1984-01-07,لطف‌الله مفخم پایان,Lotfullah Mokhmam End,death,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%81%D8%AE%D9%85%E2%80%8C%D9%BE%D8%A7%DB%8C%D8%A7%D9%86,<No English page found>,موسیقی‌دان,جمهوری اسلامی,Islamic Republic
1362-11-05,1984-01-25,آغاز فعالیت مرکز آموزشی ۰۷ کازرون در خرم‌آباد,Kazeroon Training Center in Khorramabad,event,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DA%A9%D8%B2_%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C_%DB%B0%DB%B7_%DA%A9%D8%A7%D8%B2%D8%B1%D9%88%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1362-11-13,1984-02-02,عراق بعثی به شکل رسمی اعتراف کرد که شهرهای دزفول، اندیمشک، اهواز، باختران، ایلام، آبادان، شوش، رامهرمز، مسجد سلیمان، بندرامام خمینی و بهبهان را هدف حملات هوایی و موشکی قرار داده‌است,"Ba'athist Iraq has officially admitted that the cities of Dezful, Andimeshk, Ahvaz, Bakhtaran, Ilam, Abadan, Shush, Ramhormoz, Masjed Suleiman, Bandaram Khomeini and Behbahan have targeted aerial and missile attacks.",event,,,,جمهوری اسلامی,Islamic Republic
1362-11-18,1984-02-07,ارتشبد غلامعلی اویسی,Gholam Ali Oveissi,death,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DB%8C%D8%B3%DB%8C,https://en.wikipedia.org/wiki/Gholam_Ali_Oveissi,ارتشبد نیروی زمینی شاهنشاهی,جمهوری اسلامی,Islamic Republic
1362-11-24,1984-02-13,رضا رادمنش,Reza Radmanesh,death,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B1%D8%A7%D8%AF%D9%85%D9%86%D8%B4,https://en.wikipedia.org/wiki/Reza_Radmanesh,از اعضای حزب توده,جمهوری اسلامی,Islamic Republic
1362-12-03,1984-02-22,آغاز عملیات خیبر,Operation Kheibar,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%AE%DB%8C%D8%A8%D8%B1,https://en.wikipedia.org/wiki/Operation_Kheibar,,جمهوری اسلامی,Islamic Republic
1362-12-03,1984-02-22,آغاز عملیات خیبر در جریان جنگ ایران و عراق به مدت ۲۰ روز.,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B9%D8%B1%D8%A7%D9%82,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,,جمهوری اسلامی,Islamic Republic
1362-12-06,1984-02-25,بهرام افضلی,Bahram Afzali,death,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A7%D9%81%D8%B6%D9%84%DB%8C,https://en.wikipedia.org/wiki/Bahram_Afzali,ناخدا یکم نیروی دریایی ارتش جمهوری اسلامی ایران و فرمانده آن نیرو طی سال‌های ۱۳۵۹ تا ۱۳۶۲,جمهوری اسلامی,Islamic Republic
1362-12-17,1984-03-07,محمدابراهیم همت,Mohammad Ebrahim Hemmat,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%87%D9%85%D8%AA,https://en.wikipedia.org/wiki/Mohammad_Ebrahim_Hemmat,از فرماندهان سپاه پاسداران انقلاب اسلامی,جمهوری اسلامی,Islamic Republic
1362-12-22,1984-03-12,پایان عملیات خیبر در جریان جنگ ایران و عراق.,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B9%D8%B1%D8%A7%D9%82,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,,جمهوری اسلامی,Islamic Republic
1362-12-29,1984-03-19,محمدعلی ریاضی یزدی,Mohammad Ali Riyadh Yazdi,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C_%DB%8C%D8%B2%D8%AF%DB%8C,<No English page found>,شاعر,جمهوری اسلامی,Islamic Republic
1363-01-26,1984-04-15,برگزاری انتخابات دوره دوم مجلس شورای اسلامی,Holding the second term of the Islamic Consultative Assembly,event,https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%87_%D8%AF%D9%88%D9%85_%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C,<No English page found>,,جمهوری اسلامی,Islamic Republic
1363-02-06,1984-04-26,مهدی شاه‌آبادی,Mehdi Shahabadi,death,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%B4%D8%A7%D9%87%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,<No English page found>,روحانی و سیاستمدار,جمهوری اسلامی,Islamic Republic
1363-02-13,1984-05-03,محمدتقی کهنمویی,Mohammad Taghi Kohnamoui,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C,<No English page found>,بازیگر,جمهوری اسلامی,Islamic Republic
1363-02-24,1984-05-14,حبیب یغمایی,Habib Yaghmaei,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8_%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C,<No English page found>,شاعر,جمهوری اسلامی,Islamic Republic
1363-03-11,1984-06-01,صدور قطعنامه ۵۵۲ شورای امنیت به دنبال شکایت کشورهای عضو کشورهای عضو شورای همکاری خلیج فارس علیه جمهوری اسلامی ایران مبنی بر حمله به کشتی‌هایشان,Persian Gulf,event,https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D9%81%D8%A7%D8%B1%D8%B3,https://en.wikipedia.org/wiki/Persian_Gulf,,جمهوری اسلامی,Islamic Republic
1363-05-18,1984-08-09,رقابت ۱۸ مرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در جام ملت‌های آسیا ۱۹۸۴,Iran's national football team with the Syrian national football team in the Asian Cup,event,https://fa.wikipedia.org/wiki/%DB%B8_%D9%85%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,,جمهوری اسلامی,Islamic Republic
1363-05-18,1984-08-09,ابوالقاسم پاینده,Abolghasem last,death,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%BE%D8%A7%DB%8C%D9%86%D8%AF%D9%87,<No English page found>,روزنامه‌نگار,جمهوری اسلامی,Islamic Republic
1363-05-27,1984-08-18,رقابت ۲۷ مرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در جام ملت‌های آسیا ۱۹۸۴,Iran's national football team competition with the Syrian national football team in the Asian Cup,event,https://fa.wikipedia.org/wiki/%DB%B7_%D9%85%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,,جمهوری اسلامی,Islamic Republic
1363-05-28,1984-08-19,آذر اندامی,Azar Andami,death,https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%A7%D9%86%D8%AF%D8%A7%D9%85%DB%8C,https://en.wikipedia.org/wiki/Azar_Andami,پژوهشگر و باکتری‌شناس,جمهوری اسلامی,Islamic Republic
1363-07-04,1984-09-26,محمود تفضلی,Mahmoud Tafazeli,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AA%D9%81%D8%B6%D9%84%DB%8C,<No English page found>,مترجم,جمهوری اسلامی,Islamic Republic
1363-07-05,1984-09-27,سید عبدالله شیرازی,Abdullah Musawi Shirazi,death,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,https://en.wikipedia.org/wiki/Abdullah_Musawi_Shirazi,مراجع تقلید شیعه,جمهوری اسلامی,Islamic Republic
1363-07-19,1984-10-11,سید کریم امیری فیروزکوهی,Seyed Karim Amiri Firuzkuhi,death,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C_%D9%81%DB%8C%D8%B1%D9%88%D8%B2%DA%A9%D9%88%D9%87%DB%8C,https://en.wikipedia.org/wiki/Seyed_Karim_Amiri_Firuzkuhi,شاعر,جمهوری اسلامی,Islamic Republic
1363-07-19,1984-10-11,میرزا خلیل کمره‌ای,<No English name found>,death,https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C,https://en.wikipedia.org/wiki/Khalil_Kamarah%27i,نویسنده، محقق و فیلسوف (زاده ۱۲۷۷),جمهوری اسلامی,Islamic Republic
1363-07-25,1984-10-17,آغاز نگارش جن‌نامه توسط هوشنگ گلشیری,Houshang Golshiri began writing,event,,,,جمهوری اسلامی,Islamic Republic
1363-09-10,1984-12-01,عباس مصدق,Abbas Mossadegh,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%85%D8%B5%D8%AF%D9%82,<No English page found>,بازیگر,جمهوری اسلامی,Islamic Republic
1363-09-12,1984-12-03,بهرام صادقی,Bahram Sadeghi,death,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B5%D8%A7%D8%AF%D9%82%DB%8C,https://en.wikipedia.org/wiki/Bahram_Sadeghi,نویسنده,جمهوری اسلامی,Islamic Republic
1363-09-19,1984-12-10,بنیان‌گذاری شورای عالی انقلاب فرهنگی,Supreme Council of the Cultural Revolution,event,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%B9%D8%A7%D9%84%DB%8C_%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8_%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C,https://en.wikipedia.org/wiki/Supreme_Council_of_the_Cultural_Revolution,,جمهوری اسلامی,Islamic Republic
1363-10-20,1985-01-10,غلام‌عباس آرام,Abbas Aram,death,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%E2%80%8C%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A2%D8%B1%D8%A7%D9%85,https://en.wikipedia.org/wiki/Abbas_Aram,سیاستمدار و از وزیران امور خارجه ایران در دوره پهلوی.,جمهوری اسلامی,Islamic Republic
1363-11-04,1985-01-24,نخستین بزرگ‌ترین پیروزی تیم ملی فوتبال ایران در مقابل تیم ملی فوتبال چین,The first biggest victory of the Iranian national football team against the Chinese national football team,event,,,,جمهوری اسلامی,Islamic Republic
1363-12-07,1985-02-26,بنیان‌گذاری سازمان انتشارات سمت.,Founding the Post Publishing Organization.,event,,,,جمهوری اسلامی,Islamic Republic
1363-12-16,1985-03-07,بمباران پادگان ابوذر توسط هواگردهای جنگنده نیروی هوایی عراق,Bombing Abu Dharr garrison by Iraqi Air Force fighter jets,event,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%AF%DA%AF%D8%A7%D9%86_%D8%A7%D8%A8%D9%88%D8%B0%D8%B1,<No English page found>,,جمهوری اسلامی,Islamic Republic
1363-12-17,1985-03-08,بمباران هوایی پیرانشهر در جریان جنگ ایران و عراق و مرگ ۹۰ تن از اهالی شهر,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B9%D8%B1%D8%A7%D9%82,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,,جمهوری اسلامی,Islamic Republic
1363-12-19,1985-03-10,آغاز عملیات بدر,Operation Badr (1985),event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%A8%D8%AF%D8%B1,https://en.wikipedia.org/wiki/Operation_Badr_(1985),,جمهوری اسلامی,Islamic Republic
1363-12-21,1985-03-12,پرتاب اولین موشک بالستیک ایران از کرمانشاه به سوی پالایشگاه کرکوک در عراق,Ballistic missile,event,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%B4%DA%A9_%D8%A8%D8%A7%D9%84%D8%B3%D8%AA%DB%8C%DA%A9,https://en.wikipedia.org/wiki/Ballistic_missile,,جمهوری اسلامی,Islamic Republic
1363-12-22,1985-03-13,حسین گل‌گلاب,Hossein Gol-e-Golab,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%AF%D9%84%E2%80%8C%DA%AF%D9%84%D8%A7%D8%A8,https://en.wikipedia.org/wiki/Hossein_Gol-e-Golab,شاعر,جمهوری اسلامی,Islamic Republic
1363-12-24,1985-03-15,بمب‌گذاری نمازجمعه تهران,Tehran Prayer Bombings,event,,,,جمهوری اسلامی,Islamic Republic
1363-12-25,1985-03-16,مهدی باکری,Mehdi Bakeri,death,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A8%D8%A7%DA%A9%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Mehdi_Bakeri,فرمانده سپاه,جمهوری اسلامی,Islamic Republic
1363-12-26,1985-03-17,علی‌اکبر شهنازی,Ali-Akbar Shahnazi,death,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B4%D9%87%D9%86%D8%A7%D8%B2%DB%8C,https://en.wikipedia.org/wiki/Ali-Akbar_Shahnazi,موسیقی‌دان,جمهوری اسلامی,Islamic Republic
1363-12-29,1985-03-20,پایان عملیات بدر,Operation Badr (1985),event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%A8%D8%AF%D8%B1,https://en.wikipedia.org/wiki/Operation_Badr_(1985),,جمهوری اسلامی,Islamic Republic
1364-03-09,1985-05-30,فریدون توللی,Fereidoon Tavallali,death,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D8%AA%D9%88%D9%84%D9%84%DB%8C,https://en.wikipedia.org/wiki/Fereidoon_Tavallali,شاعر,جمهوری اسلامی,Islamic Republic
1364-03-17,1985-06-07,عملیات ظفر ۱,Operation Zafar 1,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%B8%D9%81%D8%B1_%DB%B1,<No English page found>,,جمهوری اسلامی,Islamic Republic
1364-03-17,1985-06-07,عملیات ظفر ۱,Operation Zafar 1,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%B8%D9%81%D8%B1_%DB%B1,<No English page found>,,جمهوری اسلامی,Islamic Republic
1364-03-31,1985-06-21,بهرام آریانا,Bahram Aryana,death,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%D8%A7,https://en.wikipedia.org/wiki/Bahram_Aryana,ارتشبد نیروی زمینی شاهنشاهی ایران,جمهوری اسلامی,Islamic Republic
1364-04-04,1985-06-25,عملیات قدس ۲,Operation Quds-2,event,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%82%D8%AF%D8%B3_%DB%B2,https://en.wikipedia.org/wiki/Operation_Quds-2,,جمهوری اسلامی,Islamic Republic
1364-04-05,1985-06-26,آغاز عملیات ظفر ۲ در پنجوین با تلاش ارتش جمهوری اسلامی ایران,Islamic Republic of Iran Army,event,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4_%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Islamic_Republic_of_Iran_Army,,جمهوری اسلامی,Islamic Republic
