year,person,details,person_links,day,month
۱۳۹۵ ,آلبرت دانیال‌زاده,دانشمند زیست‌شیمی‌دان,"[{'text': 'آلبرت دانیال\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D9%84%D8%A8%D8%B1%D8%AA_%D8%AF%D8%A7%D9%86%DB%8C%D8%A7%D9%84%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",15,9
۱۳۹۶ ,مجتبی عبدالله‌نژاد,نویسنده و مترجم,"[{'text': 'مجتبی عبدالله\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",15,9
۱۳۷۷ ,محمدجعفر پوینده,یکی از قربانیان قتل‌های زنجیره‌ای ایران,"[{'text': 'محمدجعفر پوینده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D8%B9%D9%81%D8%B1_%D9%BE%D9%88%DB%8C%D9%86%D8%AF%D9%87'}]",18,9
۱۳۸۸ ,فرامرز پایور,موسیقی‌دان,"[{'text': 'فرامرز پایور', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%85%D8%B1%D8%B2_%D9%BE%D8%A7%DB%8C%D9%88%D8%B1'}]",18,9
۱۳۹۰ ,میرمحمد تجدد,بازیگر سینما و تلویزیون,"[{'text': 'میرمحمد تجدد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D9%85%D8%AD%D9%85%D8%AF_%D8%AA%D8%AC%D8%AF%D8%AF'}]",18,9
۱۳۹۷ ,پیام صابری,بازیگر، کارگردان و چهره‌پرداز سینما و تلویزیون ایرانی.,"[{'text': 'پیام صابری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D8%A7%D9%85_%D8%B5%D8%A7%D8%A8%D8%B1%DB%8C'}]",18,9
۱۳۲۳ ,حسن رشدیه,بنیان‌گذار آموزش نوین در ایران,"[{'text': 'حسن رشدیه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B1%D8%B4%D8%AF%DB%8C%D9%87'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",21,9
۱۳۹۷ ,وحید صیادی نصیری,زندانی سیاسی و پادشاهی‌خواه,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'وحید صیادی نصیری', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C_%D9%86%D8%B5%DB%8C%D8%B1%DB%8C'}]",21,9
۱۳۹۷ ,ایرج دانایی‌فرد,او یکی از بازیکنان تیم ملی فوتبال ایران و زننده اولین گل در جام جهانی فوتبال ۱۹۷۸ به اسکاتلند بود,"[{'text': 'ایرج دانایی\u200cفرد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D8%AF%D8%A7%D9%86%D8%A7%DB%8C%DB%8C%E2%80%8C%D9%81%D8%B1%D8%AF'}]",21,9
۱۳۹۹ ,عبدالرضا انصاری,استاندار خوزستان در دوره پادشاهی محمدرضا پهلوی,"[{'text': 'عبدالرضا انصاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C'}]",21,9
۱۳۹۹ ,محمداعظم رهنورد زریاب,نویسنده و روزنامه‌نگار افغانستانی.[۱],"[{'text': 'رهنورد زریاب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%87%D9%86%D9%88%D8%B1%D8%AF_%D8%B2%D8%B1%DB%8C%D8%A7%D8%A8'}]",21,9
۱۴۰۱ ,مجیدرضا رهنورد,یکی از بازداشت‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'مجیدرضا رهنورد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B1%D9%87%D9%86%D9%88%D8%B1%D8%AF'}]",21,9
۱۳۹۹ ,روح‌الله زم,روزنامه‌نگار و فعال سیاسی و از مخالفان نظام جمهوری اسلامی,"[{'text': 'روح\u200cالله زم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B2%D9%85'}]",22,9
۱۳۶۰ ,نصرالله زرین‌پنجه,آهنگساز,"[{'text': 'نصرالله زرین\u200cپنجه', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D8%B2%D8%B1%DB%8C%D9%86%E2%80%8C%D9%BE%D9%86%D8%AC%D9%87'}]",25,9
۱۳۸۲ ,منوچهر کی‌مرام,فیلم‌نامه‌نویس,"[{'text': 'منوچهر کی\u200cمرام', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%DA%A9%DB%8C%E2%80%8C%D9%85%D8%B1%D8%A7%D9%85'}]",25,9
۱۳۸۳ ,ابوالقاسم تفضلی,حقوقدان,"[{'text': 'ابوالقاسم تفضلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%AA%D9%81%D8%B6%D9%84%DB%8C'}]",25,9
۱۳۹۰ ,پرویز منصوری,موسیقی‌دان,"[{'text': 'پرویز منصوری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%85%D9%86%D8%B5%D9%88%D8%B1%DB%8C'}]",25,9
۱۴۰۱ ,سید محمدصادق روحانی,مرجع تقلید شیعه,"[{'text': 'سید محمدصادق روحانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%D8%B5%D8%A7%D8%AF%D9%82_%D8%B1%D9%88%D8%AD%D8%A7%D9%86%DB%8C'}]",25,9
۱۴۰۲ ,علی نظمی تبریزی,شاعر و ادیب,"[{'text': 'علی نظمی تبریزی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D9%85%DB%8C_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2%DB%8C'}]",25,9
۱۳۸۵ ,فرخ غفاری,سینماشناس، مورّخ، ناقد، کارگردان، پایه‌گذارِ کانونِ فیلم و فیلم‌خانهٔ ملّیِ ایران و از پیشگامان سینمای مدرن ایران,"[{'text': 'فرخ غفاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AE_%D8%BA%D9%81%D8%A7%D8%B1%DB%8C'}]",26,9
۱۴۰۲ ,رضا صفایی‌پور,بازیگر,"[{'text': 'رضا صفایی\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B5%D9%81%D8%A7%DB%8C%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",26,9
ایران ,روز حمل و نقل.,,"[{'text': 'حمل و نقل', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B1%D8%A7%D8%A8%D8%B1%DB%8C'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",26,9
۱۳۷۵ ,سروژ استپانیان,مترجم,"[{'text': 'سروژ استپانیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%88%DA%98_%D8%A7%D8%B3%D8%AA%D9%BE%D8%A7%D9%86%DB%8C%D8%A7%D9%86'}]",28,9
۱۳۸۵ ,محمد محمدی اشتهاردی,نویسنده,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمد محمدی اشتهاردی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%DB%8C_%D8%A7%D8%B4%D8%AA%D9%87%D8%A7%D8%B1%D8%AF%DB%8C'}]",28,9
۱۴۰۰ ,حیدر قربانی,زندانی سیاسی,"[{'text': 'حیدر قربانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D9%82%D8%B1%D8%A8%D8%A7%D9%86%DB%8C'}]",28,9
۱۴۰۲ ,توران مهرزاد,بازیگر تئاتر، دوبلور و گوینده رادیو,"[{'text': 'توران مهرزاد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D8%B1%D8%A7%D9%86_%D9%85%D9%87%D8%B1%D8%B2%D8%A7%D8%AF'}]",28,9
۱۲۳۴ ,فریدون میرزا,از فرزندان عباس میرزا,"[{'text': 'فریدون میرزا', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7'}]",29,9
۱۳۳۶ ,ابوالحسن صبا,موسیقی‌دان,"[{'text': 'ابوالحسن صبا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%B5%D8%A8%D8%A7'}]",29,9
۱۳۵۱ ,گلچین گیلانی,شاعر,"[{'text': 'گلچین گیلانی', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%D9%84%DA%86%DB%8C%D9%86_%DA%AF%DB%8C%D9%84%D8%A7%D9%86%DB%8C'}]",29,9
۱۳۸۵ ,ناصر عبداللهی,خواننده,"[{'text': 'ناصر عبداللهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%DB%8C'}]",29,9
۱۳۸۸ ,حسینعلی منتظری,از مراجع تقلید و قائم‌مقام رهبر جمهوری اسلامی ایران در زمان رهبری سید روح‌الله خمینی,"[{'text': 'حسینعلی منتظری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86%D8%B9%D9%84%DB%8C_%D9%85%D9%86%D8%AA%D8%B8%D8%B1%DB%8C'}]",29,9
۱۳۸۹ ,مهین قدیری,نخستین قاتل زنجیره‌ای زن در ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهین قدیری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%DB%8C%D9%86_%D9%82%D8%AF%DB%8C%D8%B1%DB%8C'}]",29,9
۱۳۸۹ ,حسین باغی,دوبلور,"[{'text': 'حسین باغی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D8%A7%D8%BA%DB%8C'}]",29,9
۱۳۹۶ ,محی‌الدین حائری شیرازی,نماینده استان فارس در دوره نخست مجلس خبرگان رهبری و دوره دوم مجلس خبرگان رهبری,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محی\u200cالدین حائری شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%DB%8C%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AD%D8%A7%D8%A6%D8%B1%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",29,9
۱۴۰۲ ,سمیرا سبزیان‌فرد,از شهروندان ایران,"[{'text': 'سمیرا سبزیان\u200cفرد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%85%DB%8C%D8%B1%D8%A7_%D8%B3%D8%A8%D8%B2%DB%8C%D8%A7%D9%86%E2%80%8C%D9%81%D8%B1%D8%AF'}]",29,9
۱۳۷۸ ,جلیل ضیاءپور,نقاش,"[{'text': 'جلیل ضیاءپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%84%DB%8C%D9%84_%D8%B6%DB%8C%D8%A7%D8%A1%D9%BE%D9%88%D8%B1'}]",30,9
۱۳۹۳ ,مرتضی احمدی,بازیگر و صداپیشه,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مرتضی احمدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C'}]",30,9
۱۳۹۶ ,علیرضا یلدا,پزشک,"[{'text': 'علیرضا یلدا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%DB%8C%D9%84%D8%AF%D8%A7'}]",30,9
۱۴۰۰ ,حسن ایرلو,سفیر جمهوری اسلامی ایران در یمن,"[{'text': 'حسن ایرلو', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%A7%DB%8C%D8%B1%D9%84%D9%88'}]",30,9
۱۴۰۲ ,ابوالقاسم رحمانی,نماینده حوزه انتخابیه اقلید در دوره هشتم مجلس شورای اسلامی,"[{'text': 'ابوالقاسم رحمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%B1%D8%AD%D9%85%D8%A7%D9%86%DB%8C'}]",30,9
۱۳۷۴ ,منوچهر حامدی,بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'منوچهر حامدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AD%D8%A7%D9%85%D8%AF%DB%8C'}]",2,10
۱۳۰۷ ,جهانشاه‌خان امیرافشار,از فئودال های مقتدر زنجان.,"[{'text': 'جهانشاه\u200cخان امیرافشار', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D9%86%D8%B4%D8%A7%D9%87%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D8%B1'}]",6,10
۱۳۵۳ ,حسین غفاری,از مخالفان پهلوی و پدر هادی غفاری.,[],6,10
۱۳۸۶ ,علی‌محمد کاردان,روان‌شناس.,"[{'text': 'علی\u200cمحمد کاردان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%D8%A7%D8%B1%D8%AF%D8%A7%D9%86'}]",6,10
۱۳۸۸ ,مصطفی کریم‌بیگی,از کشته‌شدگان اعتراضات عاشورای ۱۳۸۸.,"[{'text': 'مصطفی کریم\u200cبیگی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%A9%D8%B1%DB%8C%D9%85%E2%80%8C%D8%A8%DB%8C%DA%AF%DB%8C'}]",6,10
۱۳۹۲ ,سید علی‌اکبر پرورش,از اعضای حزب موتلفه اسلامی.,"[{'text': 'سید علی\u200cاکبر پرورش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D9%BE%D8%B1%D9%88%D8%B1%D8%B4'}]",6,10
۱۳۹۳ ,صادق ماهرو,دوبلور.,"[{'text': 'صادق ماهرو', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%AF%D9%82_%D9%85%D8%A7%D9%87%D8%B1%D9%88'}]",6,10
۱۳۹۸ ,امیرحسین زارع‌زاده,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران.,"[{'text': 'امیرحسین زارع\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D8%B2%D8%A7%D8%B1%D8%B9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",6,10
۱۴۰۰ ,منوچهر آریان‌پور کاشانی,مترجم.,"[{'text': 'منوچهر آریان\u200cپور کاشانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1_%DA%A9%D8%A7%D8%B4%D8%A7%D9%86%DB%8C'}]",6,10
۱۳۸۵ ,صدام حسین,رئیس‌جمهور پیشین عراق,"[{'text': 'صدام حسین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%AF%D8%A7%D9%85_%D8%AD%D8%B3%DB%8C%D9%86'}]",9,10
۱۴۰۳ ,جیمی کارتر,رئیس جمهور سابق آمریکا,"[{'text': 'جیمی کارتر', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%DB%8C_%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1'}]",9,10
۱۳۸۹ ,علی اشرف والی,نقاش,"[{'text': 'علی اشرف والی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%B4%D8%B1%D9%81_%D9%88%D8%A7%D9%84%DB%8C'}]",11,10
۱۴۰۲ ,کامیلا باتمانقلیچ,روان‌شناس و نیکوکار,"[{'text': 'کامیلا باتمانقلیچ', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%85%DB%8C%D9%84%D8%A7_%D8%A8%D8%A7%D8%AA%D9%85%D8%A7%D9%86%D9%82%D9%84%DB%8C%DA%86'}]",11,10
۱۳۳۸ ,نیما یوشیج,شاعر,"[{'text': 'نیما یوشیج', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%85%D8%A7_%DB%8C%D9%88%D8%B4%DB%8C%D8%AC'}]",13,10
۱۳۵۹ ,خدیجه افضل وزیری,روزنامه‌نگار,"[{'text': 'خدیجه افضل وزیری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%AF%DB%8C%D8%AC%D9%87_%D8%A7%D9%81%D8%B6%D9%84_%D9%88%D8%B2%DB%8C%D8%B1%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",13,10
۱۳۹۰ ,حاجی بخشی,از اعضای بسیج,"[{'text': 'حاجی بخشی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AC%DB%8C_%D8%A8%D8%AE%D8%B4%DB%8C'}]",13,10
۱۳۹۱ ,مجتبی تهرانی,از آموزگاران حوزه علمیه تهران,"[{'text': 'مجتبی تهرانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C'}]",13,10
۱۳۹۸ ,قاسم سلیمانی,دومین فرمانده نیروی قدس سپاه پاسداران انقلاب اسلامی,"[{'text': 'قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",13,10
۱۳۵۵ ,لیلا زمردیان,از اعضای سازمان مجاهدین خلق ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'لیلا زمردیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7_%D8%B2%D9%85%D8%B1%D8%AF%DB%8C%D8%A7%D9%86'}]",14,10
۱۳۸۴ ,سعید کاظمی آشتیانی,بنیان‌گذار پژوهشگاه رویان,"[{'text': 'سعید کاظمی آشتیانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%DB%8C%D8%AF_%DA%A9%D8%A7%D8%B8%D9%85%DB%8C_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C'}]",14,10
۱۳۸۹ ,علی‌رضا پهلوی,فرزند محمدرضا پهلوی,[],14,10
۱۳۷۳ ,منصور ستاری,سرتیپ نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'منصور ستاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%D8%B3%D8%AA%D8%A7%D8%B1%DB%8C'}]",15,10
۱۳۷۳ ,سید علیرضا یاسینی,سرتیپ خلبان مک‌دانل داگلاس اف-۴ فانتوم ۲ نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'سید علیرضا یاسینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%DB%8C%D8%A7%D8%B3%DB%8C%D9%86%DB%8C'}]",15,10
۱۳۷۳ ,مصطفی اردستانی,سرتیپ خلبان نورثروپ اف-۵ نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'مصطفی اردستانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86%DB%8C'}]",15,10
۱۳۹۸ ,محمدنعیم امینی فرد,نماینده حوزه انتخابیه ایرانشهر، سرباز، دلگان، فنوج، بمپور، بنت، لاشار، آشار و آهوران در دوره دهم مجلس شورای اسلامی,"[{'text': 'محمدنعیم امینی فرد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%B9%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D9%86%DB%8C_%D9%81%D8%B1%D8%AF'}]",15,10
۱۳۱۱ ,جمشید جمشیدیان,بازرگان,"[{'text': 'جمشید جمشیدیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",16,10
۱۳۸۶ ,حمید عاملی,گوینده,"[{'text': 'حمید عاملی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B9%D8%A7%D9%85%D9%84%DB%8C'}]",16,10
۱۳۸۶ ,محسن پزشکپور,از بنیان‌گذاران حزب ملت ایران و نماینده خرمشهر در دوره بیست و چهارم مجلس شورای ملی,"[{'text': 'محسن پزشکپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%BE%D8%B2%D8%B4%DA%A9%D9%BE%D9%88%D8%B1'}]",16,10
۱۳۹۰ ,محمداسماعیل تشید,از بنیانگذاران بیهوشی نوین در ایران,"[{'text': 'محمداسماعیل تشید', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AA%D8%B4%DB%8C%D8%AF'}]",16,10
۱۲۳۰ ,امیرکبیر,نخستین صدراعظم ایران در زمان پادشاهی ناصرالدین‌شاه,"[{'text': 'امیرکبیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%DA%A9%D8%A8%DB%8C%D8%B1'}]",20,10
۱۳۵۹ ,عبدالله دوامی,ردیف‌دان,"[{'text': 'عبدالله دوامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D9%88%D8%A7%D9%85%DB%8C'}]",20,10
۱۴۰۱ ,آتور خناشو,نماینده حوزه انتخابیه مسیحیان آشوری و کلدانی در دوره سوم مجلس شورای اسلامی,"[{'text': 'آتور خناشو', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D9%88%D8%B1_%D8%AE%D9%86%D8%A7%D8%B4%D9%88'}]",20,10
Maidh,ya-rem: (میدیارِم) – بیستم دی‌ماه,دویست‌ونودمین روز سال که «جانوران» آفریده شدند. ترجمهٔ این گهنبار، نیمهٔ سال است.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",20,10
۴۲۸ ,ابوسعید ابوالخیر,عارف و شاعر ایرانی,"[{'text': 'ابوسعید ابوالخیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%B3%D8%B9%DB%8C%D8%AF_%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AE%DB%8C%D8%B1'}]",22,10
۱۳۱۳ ,سید ابوالقاسم دهکردی,فقیه و مرجع تقلید شیعه (زاده ۱۲۳۴),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید ابوالقاسم دهکردی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%AF%D9%87%DA%A9%D8%B1%D8%AF%DB%8C'}]",22,10
۱۳۷۸  ,فیروز بهجت محمدی,بازیگر (زاده ۱۳۱۵),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}, {'text': 'فیروز بهجت محمدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%DB%8C%D8%B1%D9%88%D8%B2_%D8%A8%D9%87%D8%AC%D8%AA%E2%80%8C%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}]",22,10
۱۳۸۸ ,مسعود علی‌محمدی,فیزیکدان ایرانی (زاده ۱۳۳۸),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مسعود علی\u200cمحمدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D8%B9%D9%84%DB%8C%E2%80%8C%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}]",22,10
۱۳۸۶ ,احمد عاشورپور,خواننده و ترانه سرای گیلانی (زاده ۱۲۹۶),"[{'text': 'احمد عاشورپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%B4%D9%88%D8%B1%D9%BE%D9%88%D8%B1'}]",22,10
۱۳۹۶ ,سارو قهرمانی,یکی از مردم کرد ایران بود که پس از شرکت در اعتراضات دی ۱۳۹۶ ایران در شهر سنندج توسط ماموران امنیتی ربوده شد و پس از ۱۱ روز بازداشت اداره اطلاعات سنندج خبر درگذشت او را به خانواده او اطلاع داد,"[{'text': 'سارو قهرمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B1%D9%88_%D9%82%D9%87%D8%B1%D9%85%D8%A7%D9%86%DB%8C'}]",22,10
