year,month,day,person,details,link,person_link
۱۳۳۹ ,2,12,هایک گاراگاش,نویسنده,"[{'text': 'هایک گاراگاش', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D8%A7%DB%8C%DA%A9_%DA%AF%D8%A7%D8%B1%D8%A7%DA%AF%D8%A7%D8%B4'}]",https://fa.wikipedia.org/wiki/%D9%87%D8%A7%DB%8C%DA%A9_%DA%AF%D8%A7%D8%B1%D8%A7%DA%AF%D8%A7%D8%B4
۱۳۴۰ ,2,12,ابوالحسن خانعلی,آموزگار فلسفه,"[{'text': 'ابوالحسن خانعلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%AE%D8%A7%D9%86%D8%B9%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%AE%D8%A7%D9%86%D8%B9%D9%84%DB%8C
۱۳۹۳ ,2,12,محمدرضا لطفی,موسیقی‌دان و آهنگساز,"[{'text': 'محمدرضا لطفی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%84%D8%B7%D9%81%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%84%D8%B7%D9%81%DB%8C
۱۴۰۲ ,2,12,حسام محمودی,بازیگر,"[{'text': 'حسام محمودی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D8%A7%D9%85_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D8%A7%D9%85_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C
۱۳۶۳ ,2,13,محمدتقی کهنمویی,بازیگر,"[{'text': 'محمدتقی کهنمویی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C
۱۳۸۳ ,2,13,سوسن,خواننده و نیکوکار,[],
۱۳۸۹ ,2,13,علی‌اصغر شهری,خواننده,"[{'text': 'علی\u200cاصغر شهری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%B5%D8%BA%D8%B1_%D8%B4%D9%87%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%B5%D8%BA%D8%B1_%D8%B4%D9%87%D8%B1%DB%8C
۱۳۹۰ ,2,13,عربعلی شروه,هنرمند,"[{'text': 'عربعلی شروه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D8%A8%D8%B9%D9%84%DB%8C_%D8%B4%D8%B1%D9%88%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D8%A8%D8%B9%D9%84%DB%8C_%D8%B4%D8%B1%D9%88%D9%87
۱۴۰۰ ,2,13,محمدهادی نژادحسینیان,سفیر و نماینده دائم ایران در سازمان ملل متحد,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمدهادی نژادحسینیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%87%D8%A7%D8%AF%DB%8C_%D9%86%DA%98%D8%A7%D8%AF%D8%AD%D8%B3%DB%8C%D9%86%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%87%D8%A7%D8%AF%DB%8C_%D9%86%DA%98%D8%A7%D8%AF%D8%AD%D8%B3%DB%8C%D9%86%DB%8C%D8%A7%D9%86
۱۳۸۵ ,2,14,حسین کسبیان,بازیگر (زاده ۱۳۱۲),"[{'text': 'حسین کسبیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%B3%D8%A8%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%B3%D8%A8%DB%8C%D8%A7%D9%86
۱۳۸۷ ,2,14,اسماعیل داورفر,بازیگر (زاده ۱۳۱۱),"[{'text': 'اسماعیل داورفر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AF%D8%A7%D9%88%D8%B1%D9%81%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AF%D8%A7%D9%88%D8%B1%D9%81%D8%B1
۱۳۹۷ ,2,14,ناصر چشم‌آذر,موسیقی‌دان و آهنگساز و نوازنده,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'ناصر چشم\u200cآذر', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%DA%86%D8%B4%D9%85%E2%80%8C%D8%A2%D8%B0%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%DA%86%D8%B4%D9%85%E2%80%8C%D8%A2%D8%B0%D8%B1
۱۴۰۰ ,2,14,علی فاضلی منفرد,شهروند همجنس‌گرایی ایرانی,"[{'text': 'علی فاضلی منفرد', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%B9%D9%84%DB%8C_%D9%81%D8%A7%D8%B6%D9%84%DB%8C_%D9%85%D9%86%D9%81%D8%B1%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%B9%D9%84%DB%8C_%D9%81%D8%A7%D8%B6%D9%84%DB%8C_%D9%85%D9%86%D9%81%D8%B1%D8%AF
۱۴۰۰ ,2,14,قاسم آهنین‌جان,شاعر، نویسنده و منتقد ادبی,"[{'text': 'قاسم آهنین\u200cجان', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%A2%D9%87%D9%86%DB%8C%D9%86%E2%80%8C%D8%AC%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%A2%D9%87%D9%86%DB%8C%D9%86%E2%80%8C%D8%AC%D8%A7%D9%86
۱۳۶۹ ,2,17,احمد ارچنگ,نقاش,"[{'text': 'احمد ارچنگ', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D8%B1%DA%86%D9%86%DA%AF'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D8%B1%DA%86%D9%86%DA%AF
۱۳۷۰ ,2,17,مهرداد اوستا,نویسنده,"[{'text': 'مهرداد اوستا', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D8%A7%D9%88%D8%B3%D8%AA%D8%A7'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D8%A7%D9%88%D8%B3%D8%AA%D8%A7
۱۳۷۴ ,2,17,گیتی پاشایی,خواننده,"[{'text': 'گیتی پاشایی', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%DB%8C%D8%AA%DB%8C_%D9%BE%D8%A7%D8%B4%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%AF%DB%8C%D8%AA%DB%8C_%D9%BE%D8%A7%D8%B4%D8%A7%DB%8C%DB%8C
۱۳۸۹ ,2,17,باربد طاهری,تهیه‌کننده فیلم,"[{'text': 'باربد طاهری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A8%D8%AF_%D8%B7%D8%A7%D9%87%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A8%D8%AF_%D8%B7%D8%A7%D9%87%D8%B1%DB%8C
۱۳۹۰ ,2,17,محمدصادق رجحان,پزشک بافت‌شناسی,"[{'text': 'محمدصادق رجحان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B5%D8%A7%D8%AF%D9%82_%D8%B1%D8%AC%D8%AD%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B5%D8%A7%D8%AF%D9%82_%D8%B1%D8%AC%D8%AD%D8%A7%D9%86
۱۳۹۱ ,2,17,ایرج قادری,کارگردان,"[{'text': 'ایرج قادری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D9%82%D8%A7%D8%AF%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D9%82%D8%A7%D8%AF%D8%B1%DB%8C
۱۳۹۶ ,2,17,غلامرضا پهلوی,از فرزندان رضاشاه و توران امیرسلیمانی,"[{'text': 'غلامرضا پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C
۱۳۹۷ ,2,17,اسدالله ایمانی,نماینده استان فارس در مجلس خبرگان رهبری,"[{'text': 'اسدالله ایمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A7%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A7%DB%8C%D9%85%D8%A7%D9%86%DB%8C
۱۴۰۴ ,2,17,شیوا ارسطویی,داستان‌نویس، مترجم و شاعر,"[{'text': 'شیوا ارسطویی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D9%88%D8%A7_%D8%A7%D8%B1%D8%B3%D8%B7%D9%88%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D9%88%D8%A7_%D8%A7%D8%B1%D8%B3%D8%B7%D9%88%DB%8C%DB%8C
۱۳۵۰ ,2,22,کاظم سعادتی,اعضای هسته اولیه سازمان چریک‌های فدایی خلق ایران,"[{'text': 'کاظم سعادتی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%B3%D8%B9%D8%A7%D8%AF%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%B3%D8%B9%D8%A7%D8%AF%D8%AA%DB%8C
۱۳۷۴ ,2,22,رضا عبده,نمایشنامه‌نویس (ز. ۱۳۴۱),"[{'text': 'رضا عبده', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A8%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A8%D8%AF%D9%87
۱۳۸۳ ,2,22,عبدالرضا پهلوی,فرزند رضاشاه,"[{'text': 'عبدالرضا پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C
۱۳۹۱ ,2,22,پرویز شهریاری,ریاضی‌دان، مترجم، روزنامه‌نگار و فعال سیاسی (ز. ۱۳۰۵),"[{'text': 'پرویز شهریاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1%DB%8C
۱۳۹۷ ,2,22,حسین مهری,روزنامه‌نگار (ز. ۱۳۱۵),[],
۱۴۰۱ ,2,22,صید عیسی دارایی,نماینده مجلس شورای اسلامی,"[{'text': 'صید عیسی دارایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%DB%8C%D8%AF_%D8%B9%DB%8C%D8%B3%DB%8C_%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B5%DB%8C%D8%AF_%D8%B9%DB%8C%D8%B3%DB%8C_%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C%DB%8C
۱۳۵۲ ,2,25,مهدی الهی قمشه‌ای,مترجم و مفسر قرآن,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهدی الهی قمشه\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A7%D9%84%D9%87%DB%8C_%D9%82%D9%85%D8%B4%D9%87%E2%80%8C%D8%A7%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A7%D9%84%D9%87%DB%8C_%D9%82%D9%85%D8%B4%D9%87%E2%80%8C%D8%A7%DB%8C
۱۳۹۲ ,2,25,امید عباسی,مأمور آتش‌نشانی,"[{'text': 'امید عباسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%AF_%D8%B9%D8%A8%D8%A7%D8%B3%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%AF_%D8%B9%D8%A8%D8%A7%D8%B3%DB%8C
۱۳۹۸ ,2,25,علی زندی,بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'علی زندی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B2%D9%86%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B2%D9%86%D8%AF%DB%8C
۱۳۹۸ ,2,25,عبدالرحمان عمادی,نویسنده و پژوهشگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'عبدالرحمان عمادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86_%D8%B9%D9%85%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86_%D8%B9%D9%85%D8%A7%D8%AF%DB%8C
۱۴۰۰ ,2,25,بابک خرمدین,کارگردان و فیلم‌نامه‌نویس,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",
۱۴۰۱ ,2,25,عبدالله سامری,نماینده حوزه انتخابیه خرمشهر در دوره نهم مجلس شورای اسلامی و دوره دهم مجلس شورای اسلامی,"[{'text': 'عبدالله سامری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B3%D8%A7%D9%85%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B3%D8%A7%D9%85%D8%B1%DB%8C
۱۳۶۸ ,2,26,لیلا کسری,شاعر,"[{'text': 'لیلا کسری', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7_%DA%A9%D8%B3%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7_%DA%A9%D8%B3%D8%B1%DB%8C
۱۳۹۱ ,2,26,مجید جمالی فشی,رزمی‌کار و متهم به ترور مسعود علی‌محمدی,"[{'text': 'مجید جمالی فشی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%AC%D9%85%D8%A7%D9%84%DB%8C_%D9%81%D8%B4%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%AC%D9%85%D8%A7%D9%84%DB%8C_%D9%81%D8%B4%DB%8C
۱۳۹۱ ,2,26,حسن احمدی گیوی,نویسنده,"[{'text': 'حسن احمدی گیوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C_%DA%AF%DB%8C%D9%88%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C_%DA%AF%DB%8C%D9%88%DB%8C
۱۳۹۷ ,2,26,قاسم افشار,گوینده اخبار,[],
۱۴۰۰ ,2,26,اکبر ترکان,مشاور رئیس‌جمهور در زمان ریاست‌جمهوری حسن روحانی,"[{'text': 'اکبر ترکان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D8%AA%D8%B1%DA%A9%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D8%AA%D8%B1%DA%A9%D8%A7%D9%86
۱۴۰۱ ,2,26,سید عبدالله فاطمی‌نیا,آموزگار اخلاق,"[{'text': 'سید عبدالله فاطمی\u200cنیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D9%81%D8%A7%D8%B7%D9%85%DB%8C%E2%80%8C%D9%86%DB%8C%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D9%81%D8%A7%D8%B7%D9%85%DB%8C%E2%80%8C%D9%86%DB%8C%D8%A7
۱۴۰۳ ,2,26,علی‌اکبر طوفان‌پناه,بازیگر,"[{'text': 'علی\u200cاکبر طوفان\u200cپناه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B7%D9%88%D9%81%D8%A7%D9%86%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B7%D9%88%D9%81%D8%A7%D9%86%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87
۱۳۸۴ ,2,27,کسری وفاداری,پژوهشگرِ فرهنگ و تاریخ، استادِ دانشگاه و فعالِ فرهنگی,"[{'text': 'کسری وفاداری', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B3%D8%B1%DB%8C_%D9%88%D9%81%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%B3%D8%B1%DB%8C_%D9%88%D9%81%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C
۱۳۸۸ ,2,27,درگذشت محمدتقی بهجت فومنی,عارف و مرجع تقلید برجستهٔ شیعه,"[{'text': 'محمدتقی بهجت فومنی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%A8%D9%87%D8%AC%D8%AA'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%A8%D9%87%D8%AC%D8%AA
۱۳۹۰ ,2,27,برادران فتحی,اعدام شدند,"[{'text': 'برادران فتحی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%A7%D8%AF%D8%B1%D8%A7%D9%86_%D9%81%D8%AA%D8%AD%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%A7%D8%AF%D8%B1%D8%A7%D9%86_%D9%81%D8%AA%D8%AD%DB%8C
۱۳۹۷ ,2,27,سید مهدی طباطبایی,نماینده دوره دوم مجلس شورای اسلامی و دوره سوم مجلس شورای اسلامی و دوره دوره هفتم مجلس شورای اسلامی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید مهدی طباطبایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D9%87%D8%AF%DB%8C_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D9%87%D8%AF%DB%8C_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C
۱۳۹۷ ,2,27,محمدرضا علیزاده,با سابقه‌ترین عضو حقوقدان شورای نگهبان,"[{'text': 'محمدرضا علیزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B9%D9%84%DB%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B9%D9%84%DB%8C%D8%B2%D8%A7%D8%AF%D9%87
۱۳۹۹ ,2,27,حسین کاظم‌پور اردبیلی,از نجات‌یافتگان بمب‌گذاری در دفتر حزب جمهوری اسلامی,"[{'text': 'حسین کاظم\u200cپور اردبیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A7%D8%B8%D9%85%E2%80%8C%D9%BE%D9%88%D8%B1_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A7%D8%B8%D9%85%E2%80%8C%D9%BE%D9%88%D8%B1_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84%DB%8C
۱۲۹۱ ,2,29,یپرم‌خان,یکی از رهبران انقلاب مشروطه,"[{'text': 'یپرم\u200cخان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%BE%D8%B1%D9%85%E2%80%8C%D8%AE%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%DB%8C%D9%BE%D8%B1%D9%85%E2%80%8C%D8%AE%D8%A7%D9%86
۱۳۶۵ ,2,29,خان‌بابا معتضدی,نخستین فیلم‌بردار حرفه‌ای سینمای ایران,"[{'text': 'خان\u200cبابا معتضدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%D9%86%E2%80%8C%D8%A8%D8%A7%D8%A8%D8%A7_%D9%85%D8%B9%D8%AA%D8%B6%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%D9%86%E2%80%8C%D8%A8%D8%A7%D8%A8%D8%A7_%D9%85%D8%B9%D8%AA%D8%B6%D8%AF%DB%8C
۱۳۷۴ ,2,29,محمدتقی شوشتری,فقیه شیعه (زاده ۱۳۲۰ هـ.ق.),"[{'text': 'محمدتقی شوشتری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B4%D9%88%D8%B4%D8%AA%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B4%D9%88%D8%B4%D8%AA%D8%B1%DB%8C
۱۳۸۱ ,2,29,سهیل ایوانی,موسیقی‌دان، آهنگساز، نوازنده کمانچه و ویلن,"[{'text': 'سهیل ایوانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%87%DB%8C%D9%84_%D8%A7%DB%8C%D9%88%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%D9%87%DB%8C%D9%84_%D8%A7%DB%8C%D9%88%D8%A7%D9%86%DB%8C
۱۳۸۳ ,2,29,فرزانه نوایی,نوازنده چنگ,"[{'text': 'فرزانه نوایی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B2%D8%A7%D9%86%D9%87_%D9%86%D9%88%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B2%D8%A7%D9%86%D9%87_%D9%86%D9%88%D8%A7%DB%8C%DB%8C
۱۳۸۵ ,2,29,صبار فرمانفرمائیان,پزشک و سیاستمدار ایرانی، وزیر بهداری دولت محمد مصدق و رئیس انستیتو پاستور ایران,"[{'text': 'صبار فرمانفرمائیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%A8%D8%A7%D8%B1_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D9%81%D8%B1%D9%85%D8%A7%D8%A6%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B5%D8%A8%D8%A7%D8%B1_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D9%81%D8%B1%D9%85%D8%A7%D8%A6%DB%8C%D8%A7%D9%86
۱۳۸۶ ,2,29,فخرالدین حجازی,نماینده دوره نخست مجلس شورای اسلامی و دوره دوم مجلس شورای اسلامی و دوره سوم مجلس شورای اسلامی از حوزه انتخابیه تهران، ری، شمیرانات، اسلامشهر و پردیس,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'فخرالدین حجازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AD%D8%AC%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AD%D8%AC%D8%A7%D8%B2%DB%8C
۱۳۸۹ ,2,29,محمد مفتی‌الشیعه,مرجع تقلید شیعه,[],
