year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english,person_name_english,details_english
1250,4,8,رضاقلی‌خان هدایت,ادیب، شاعر و تذکره‌نویس,"[{'text': 'رضاقلی\u200cخان هدایت', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D9%87%D8%AF%D8%A7%DB%8C%D8%AA'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D9%87%D8%AF%D8%A7%DB%8C%D8%AA,1871,6,29,https://en.wikipedia.org/wiki/Reza-Qoli_Khan_Hedayat,Reza-Qoli Khan Hedayat,"Adib, poet and notewriter"
1259,1,10,محمدتقی سپهر,شاعر,"[{'text': 'محمدتقی سپهر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B3%D9%BE%D9%87%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B3%D9%BE%D9%87%D8%B1,1880,3,29,https://en.wikipedia.org/wiki/Mohammad_Taqi_Sepehr,Mohammad Taqi Sepehr,poet
1271,5,29,میرزا محمدرضا کلهر,خوشنویس دوره قاجاریه,"[{'text': 'میرزا محمدرضا کلهر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%DA%A9%D9%84%D9%87%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%DA%A9%D9%84%D9%87%D8%B1,1892,8,19,https://en.wikipedia.org/wiki/Mirza_Mohammad_Reza_Kalhor,Mirza Mohammad Reza Kalhor,Calligraphy of the Qajar period
1273,12,1,میرزای شیرازی,صاحب حکم نهضت تنباکو و مرجع تقلید شیعه,"[{'text': 'میرزای شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1895,2,20,https://en.wikipedia.org/wiki/Mirza_Shirazi,Mirza Shirazi,The owner of the tobacco movement and the Shiite imitation authority
1275,1,13,محمدحسن اعتمادالسلطنه,نویسنده و سیاستمدار,"[{'text': 'محمدحسن اعتمادالسلطنه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D8%A7%D8%B9%D8%AA%D9%85%D8%A7%D8%AF%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D8%A7%D8%B9%D8%AA%D9%85%D8%A7%D8%AF%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87,1896,4,1,https://en.wikipedia.org/wiki/Mohammad_Hasan_Khan_E%27temad_os-Saltaneh,<No English name found>,Author and politician
1275,2,12,ناصرالدین‌شاه,چهارمین شاه ایران از دودمان قاجار,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ناصرالدین\u200cشاه', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86%E2%80%8C%D8%B4%D8%A7%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86%E2%80%8C%D8%B4%D8%A7%D9%87,1896,5,1,https://en.wikipedia.org/wiki/Naser_al-Din_Shah_Qajar,Naser al-Din Shah Qajar,The fourth king of Iran from the Qajar dynasty
1275,4,27,میرزا آقاخان کرمانی,از طرفداران جنبش مشروطه ایران و نویسنده,"[{'text': 'میرزا آقاخان کرمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%A2%D9%82%D8%A7%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%A2%D9%82%D8%A7%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C,1896,7,17,https://en.wikipedia.org/wiki/Mirza_Aqa_Khan_Kermani,Mirza Aqa Khan Kermani,Supporters of the Iranian Constitutional Movement and the author
1275,4,27,احمد روحی,از طرفداران جنبش مشروطه ایران و شاعر,"[{'text': 'احمد روحی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B1%D9%88%D8%AD%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B1%D9%88%D8%AD%DB%8C,1896,7,17,https://en.wikipedia.org/wiki/Sheikh_Ahmad_Rouhi,Sheikh Ahmad Rouhi,Supporters of the Iranian Constitutional Movement and the Poet
1275,5,21,میرزا رضا کرمانی,از شاگردان سید جمال‌الدین اسدآبادی و قاتل ناصرالدین شاه,"[{'text': 'میرزا رضا کرمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%B1%D8%B6%D8%A7_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%B1%D8%B6%D8%A7_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C,1896,8,11,https://en.wikipedia.org/wiki/Mirza_Reza_Kermani,Mirza Reza Kermani,From the disciples of Sayyid Jamal al -Din Asadabadi and the killer of Nasser al -Din Shah
1282,8,7,احترام‌السلطنه,شاهزاده قاجار و دختر دوم مظفرالدین‌شاه قاجار,"[{'text': 'احترام\u200cالسلطنه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87,1903,10,30,<No English page found>,Respect al -Saltanah,Prince Qajar and the second daughter of Mozaffar al -Din Shah Qajar
1284,1,5,محمدحسن ممقانی,فقیه,"[{'text': 'محمدحسن ممقانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D9%85%D9%85%D9%82%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D9%85%D9%85%D9%82%D8%A7%D9%86%DB%8C,1905,3,25,<No English page found>,Mohammad Hassan Moghani,The jurisprudence
1287,4,2,جهانگیرخان صور اسرافیل,روزنامه‌نگار دوره مشروطیت,"[{'text': 'جهانگیرخان صور اسرافیل', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D9%86%DA%AF%DB%8C%D8%B1%D8%AE%D8%A7%D9%86_%D8%B5%D9%88%D8%B1_%D8%A7%D8%B3%D8%B1%D8%A7%D9%81%DB%8C%D9%84'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D9%86%DA%AF%DB%8C%D8%B1%D8%AE%D8%A7%D9%86_%D8%B5%D9%88%D8%B1_%D8%A7%D8%B3%D8%B1%D8%A7%D9%81%DB%8C%D9%84,1908,6,23,https://en.wikipedia.org/wiki/Mirza_Jahangir_Khan,Mirza Jahangir Khan,Constitutional journalist
1287,4,2,ملک‌المتکلمین,خطیب و از اعضای جنبش مشروطه ایران,"[{'text': 'ملک\u200cالمتکلمین', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%E2%80%8C%D8%A7%D9%84%D9%85%D8%AA%DA%A9%D9%84%D9%85%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%E2%80%8C%D8%A7%D9%84%D9%85%D8%AA%DA%A9%D9%84%D9%85%DB%8C%D9%86,1908,6,23,<No English page found>,King al -Mutlakin,Khatib and a member of the Iranian Constitutional Movement
1288,1,30,هوارد باسکرویل,آموزگار آمریکایی مدرسه مموریال تبریز,"[{'text': 'هوارد باسکرویل', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%A7%D8%B1%D8%AF_%D8%A8%D8%A7%D8%B3%DA%A9%D8%B1%D9%88%DB%8C%D9%84'}]",https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%A7%D8%B1%D8%AF_%D8%A8%D8%A7%D8%B3%DA%A9%D8%B1%D9%88%DB%8C%D9%84,1909,4,19,https://en.wikipedia.org/wiki/Howard_Baskerville,Howard Baskerville,Tabriz Memory Teacher
1289,4,25,سید عبدالله بهبهانی,یکی از رهبران جنبش مشروطه ایران,"[{'text': 'سید عبدالله بهبهانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86%DB%8C,1910,7,17,https://en.wikipedia.org/wiki/Seyyed_Abdollah_Behbahani,Seyyed Abdollah Behbahani,One of the leaders of the Iranian Constitutional Movement
1289,6,30,عضدالملک,سیاستمدار,"[{'text': 'عضدالملک', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B6%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%B6%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9,1910,9,22,https://en.wikipedia.org/wiki/Ali_Reza_Khan_Azod-ol-Molk,Ali Reza Khan Azod-ol-Molk,The politician
1291,2,29,یپرم‌خان,یکی از رهبران انقلاب مشروطه,"[{'text': 'یپرم\u200cخان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%BE%D8%B1%D9%85%E2%80%8C%D8%AE%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%DB%8C%D9%BE%D8%B1%D9%85%E2%80%8C%D8%AE%D8%A7%D9%86,1912,5,19,https://en.wikipedia.org/wiki/Yeprem_Khan,Yeprem Khan,One of the leaders of the Constitutional Revolution
1291,7,13,یارمحمدخان کرمانشاهی,فعال جنبش مشروطه,"[{'text': 'یارمحمدخان کرمانشاهی', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D8%B1%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%D8%B4%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D8%B1%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%D8%B4%D8%A7%D9%87%DB%8C,1912,10,5,<No English page found>,Yarmohammad Khan Kermanshahi,Activist of the Constitutional Movement
1293,8,25,ستارخان,از سرداران جنبش مشروطه ایران,"[{'text': 'ستارخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%AA%D8%A7%D8%B1%D8%AE%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B3%D8%AA%D8%A7%D8%B1%D8%AE%D8%A7%D9%86,1914,11,17,https://en.wikipedia.org/wiki/Sattar_Khan,Sattar Khan,One of the commanders of the Iranian Constitutional Movement
1294,6,12,رئیس‌علی دلواری,از مبارزان جنبش مشروطه ایران و رهبر قیام شهرستان تنگستان و بوشهر علیه انگلستان,"[{'text': 'رئیس\u200cعلی دلواری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A6%DB%8C%D8%B3%D8%B9%D9%84%DB%8C_%D8%AF%D9%84%D9%88%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%A6%DB%8C%D8%B3%D8%B9%D9%84%DB%8C_%D8%AF%D9%84%D9%88%D8%A7%D8%B1%DB%8C,1915,9,4,https://en.wikipedia.org/wiki/Rais-Ali_Delvari,Rais-Ali Delvari,One of the fighters of the Iranian Constitutional Movement and the leader of the uprising of Tangestan and Bushehr against Britain
1296,8,1,علیقلی‌خان سردار اسعد,از بزرگان مردم بختیاری,"[{'text': 'علیقلی\u200cخان سردار اسعد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%A7%D8%B3%D8%B9%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%A7%D8%B3%D8%B9%D8%AF,1917,10,23,https://en.wikipedia.org/wiki/Ali-Qoli_Khan_Bakhtiari,Ali-Qoli Khan Bakhtiari,Of the elders of the Bakhtiari people
1297,4,12,مسعود میرزا ظل‌السلطان,شاهزاده قاجار و پسر ارشد ناصرالدین‌شاه,"[{'text': 'مسعود میرزا ظل\u200cالسلطان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%B8%D9%84%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%B8%D9%84%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86,1918,7,4,https://en.wikipedia.org/wiki/Mass%27oud_Mirza_Zell-e_Soltan,<No English name found>,Prince of Qajar and eldest son of Nasser al -Din Shah
1299,1,1,کلنل فضل‌الله خان,از افسران ژاندارمری ایران در زمان دودمان قاجار,"[{'text': 'کلنل فضل\u200cالله خان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%84%D9%86%D9%84_%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%DA%A9%D9%84%D9%86%D9%84_%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%A7%D9%86,1920,3,21,<No English page found>,Colonel Fazlullah Khan,From Iranian gendarmerie officers at the time of Qajar dynasty
1299,8,1,فرصت‌الدوله شیرازی,شاعر، نویسنده و موسیقی‌دان,"[{'text': 'فرصت\u200cالدوله شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B5%D8%AA%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B5%D8%AA%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1920,10,23,https://en.wikipedia.org/wiki/Forsat-od-Dowleh_Shirazi,Forsat-od-Dowleh Shirazi,Poetry
1300,7,11,محمدتقی پسیان,نظامی,"[{'text': 'محمدتقی پسیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%BE%D8%B3%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%BE%D8%B3%DB%8C%D8%A7%D9%86,1921,10,3,https://en.wikipedia.org/wiki/Mohammad_Taqi_Pessian,Mohammad Taqi Pessian,Military
1300,8,5,حیدر عمو اوغلی,یکی از مبارزان جنبش مشروطه ایران,"[{'text': 'حیدر عمو اوغلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1%D8%AE%D8%A7%D9%86_%D8%B9%D9%85%D9%88%D8%A7%D9%88%D8%BA%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1%D8%AE%D8%A7%D9%86_%D8%B9%D9%85%D9%88%D8%A7%D9%88%D8%BA%D9%84%DB%8C,1921,10,27,https://en.wikipedia.org/wiki/Haydar_Khan_Amo-oghli,Haydar Khan Amo-oghli,One of the fighters of the Iranian constitutional movement
1300,9,7,عبدالبهاء,فرزند ارشد بهاءالله,"[{'text': 'عبدالبهاء', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D9%87%D8%A7%D8%A1'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D9%87%D8%A7%D8%A1,1921,11,28,https://en.wikipedia.org/wiki/%CA%BBAbdu%27l-Bah%C3%A1,<No English name found>,Baha'u'llah's eldest son
1303,4,12,میرزاده عشقی,شاعر، روزنامه‌نگار، نویسنده و نمایشنامه‌نویس ایرانی,"[{'text': 'میرزاده عشقی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF%D9%87_%D8%B9%D8%B4%D9%82%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF%D9%87_%D8%B9%D8%B4%D9%82%DB%8C,1924,7,3,https://en.wikipedia.org/wiki/Mirzadeh_Eshghi,Mirzadeh Eshghi,"Iranian poet, journalist, writer and playwright"
1303,4,27,رابرت ایمبری,معاون کنسول سفارت آمریکا در تهران,"[{'text': 'رابرت ایمبری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A8%D8%B1%D8%AA_%D8%A7%DB%8C%D9%85%D8%A8%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A8%D8%B1%D8%AA_%D8%A7%DB%8C%D9%85%D8%A8%D8%B1%DB%8C,1924,7,18,https://en.wikipedia.org/wiki/Robert_Whitney_Imbrie,Robert Whitney Imbrie,Vice President of the US Embassy in Tehran
1304,1,16,محمدعلی‌شاه,ششمین شاه ایران در زمان دودمان قاجار,"[{'text': 'محمدعلی\u200cشاه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B4%D8%A7%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B4%D8%A7%D9%87,1925,4,5,https://en.wikipedia.org/wiki/Mohammad_Ali_Shah_Qajar,Mohammad Ali Shah Qajar,Sixth King of Iran at the time of the Qajar dynasty
1305,7,21,شوریده شیرازی,شاعر,"[{'text': 'شوریده شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%DB%8C%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%DB%8C%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1926,10,14,https://en.wikipedia.org/wiki/Shurideh_Shirazi,Shurideh Shirazi,poet
1306,11,24,محمود پولادین,از افسران ژاندارمری ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمود پولادین', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%BE%D9%88%D9%84%D8%A7%D8%AF%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%BE%D9%88%D9%84%D8%A7%D8%AF%DB%8C%D9%86,1928,2,14,https://en.wikipedia.org/wiki/Mahmud_Khan_Puladeen,Mahmud Khan Puladeen,From Iranian gendarmeriers
1307,10,6,جهانشاه‌خان امیرافشار,از فئودال های مقتدر زنجان.,"[{'text': 'جهانشاه\u200cخان امیرافشار', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D9%86%D8%B4%D8%A7%D9%87%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%87%D8%A7%D9%86%D8%B4%D8%A7%D9%87%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D8%B1,1928,12,27,<No English page found>,Jahanshah Khan Amir Afshar,Of Zanjan's powerful feudal.
1308,1,31,محمد میرزا کاشف السلطنه,سیاستمدار، نویسنده، مشروطه خواه و پدر چای ایران,"[{'text': 'محمد میرزا کاشف السلطنه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%DA%A9%D8%A7%D8%B4%D9%81%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%DA%A9%D8%A7%D8%B4%D9%81%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87,1929,4,20,https://en.wikipedia.org/wiki/Kashef_as-Saltaneh,Kashef as-Saltaneh,"Iranian politician, writer, constitutionalist and father of Iranian tea"
1308,12,9,احمدشاه,هفتمین شاه ایران از دودمان قاجار,"[{'text': 'احمدشاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B4%D8%A7%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B4%D8%A7%D9%87,1930,2,28,https://en.wikipedia.org/wiki/Ahmad_Shah_Qajar,Ahmad Shah Qajar,The 7th King of Iran from the Qajar dynasty
1309,4,30,اسماعیل سیمیتقو,از بزرگان ایل شکاک,"[{'text': 'اسماعیل سیمیتقو', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88,1930,7,21,https://en.wikipedia.org/wiki/Simko_Shikak,Simko Shikak,Of the elders of the skeptic
1311,10,16,جمشید جمشیدیان,بازرگان,"[{'text': 'جمشید جمشیدیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C%D8%A7%D9%86,1933,1,6,https://en.wikipedia.org/wiki/Jamshid_Bahman_Jamshidian,Jamshid Bahman Jamshidian,Businessman
1312,11,1,عارف قزوینی,شاعر,"[{'text': 'عارف قزوینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A7%D8%B1%D9%81_%D9%82%D8%B2%D9%88%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A7%D8%B1%D9%81_%D9%82%D8%B2%D9%88%DB%8C%D9%86%DB%8C,1934,1,21,https://en.wikipedia.org/wiki/Aref_Qazvini,Aref Qazvini,poet
1313,4,6,اصغر قاتل,قاتل زنجیره‌ای,"[{'text': 'اصغر قاتل', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1_%D9%82%D8%A7%D8%AA%D9%84'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1_%D9%82%D8%A7%D8%AA%D9%84,1934,6,27,https://en.wikipedia.org/wiki/Asghar_the_Murderer,Asghar the Murderer,The chain killer
1313,10,22,سید ابوالقاسم دهکردی,فقیه و مرجع تقلید شیعه (زاده ۱۲۳۴),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید ابوالقاسم دهکردی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%AF%D9%87%DA%A9%D8%B1%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%AF%D9%87%DA%A9%D8%B1%D8%AF%DB%8C,1935,1,12,<No English page found>,Sayed Abolghasem Dehkordi,Shiite jurisprudence and authority (born 2)
1314,8,29,حسن پیرنیا,سیاستمدار، حقوقدان، تاریخ‌نگار ایرانی و نخست‌وزیر ایران در اواخر عهد قاجار و اوایل دورهٔ پهلوی,"[{'text': 'حسن پیرنیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D9%BE%DB%8C%D8%B1%D9%86%DB%8C%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D9%BE%DB%8C%D8%B1%D9%86%DB%8C%D8%A7,1935,11,21,https://en.wikipedia.org/wiki/Hassan_Pirnia,Hassan Pirnia,"Politicians, Iranian Jurisprudence, Iranian Historian and Prime Minister of Iran in the late Qajar and early Pahlavi era"
