day,month,person,details,person_links,year
20.0,8.0,احسان فتاحیان,فعال سیاسی کرد {اعدام} (زاده ۱۳۶۰),"[{'text': 'احسان فتاحیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D8%B3%D8%A7%D9%86_%D9%81%D8%AA%D8%A7%D8%AD%DB%8C%D8%A7%D9%86'}]",1388
21.0,8.0,جمشید لایق,بازیگر ایرانی (زاده ۱۳۱۰),"[{'text': 'جمشید لایق', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D9%84%D8%A7%DB%8C%D9%82'}]",1388
22.0,8.0,عباس شباویز,کارگردان ایرانی (زاده ۱۳۰۸),"[{'text': 'عباس شباویز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B4%D8%A8%D8%A7%D9%88%DB%8C%D8%B2'}]",1388
24.0,8.0,مصطفی مهدی‌زاده,خوشنویس ایرانی (زاده ۱۳۲۸),"[{'text': 'مصطفی مهدی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D9%85%D9%87%D8%AF%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",1388
25.0,8.0,سید مرتضی نجومی,قرآن پژوه ایرانی (زاده ۱۳۰۷),"[{'text': 'سید مرتضی نجومی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%86%D8%AC%D9%88%D9%85%DB%8C'}]",1388
26.0,8.0,نیکو خردمند,صداپیشه و بازیگر ایرانی (زاده ۱۳۱۱),"[{'text': 'نیکو خردمند', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D9%88_%D8%AE%D8%B1%D8%AF%D9%85%D9%86%D8%AF'}]",1388
1.0,9.0,علی کردان,وزیر استیضاح شده کشور ایران در دولت احمدی‌نژاد. (زاده ۱ آبان ۱۳۳۷),"[{'text': 'علی کردان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DA%A9%D8%B1%D8%AF%D8%A7%D9%86'}]",1388
2.0,9.0,مهدی قاضی خرم‌آبادی,نماینده سید روح‌الله خمینی در استان لرستان و مؤسس دانشگاه قم (زاده ۱۳۰۶),"[{'text': 'مهدی قاضی خرم\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D9%82%D8%A7%D8%B6%DB%8C_%D8%AE%D8%B1%D9%85%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",1388
18.0,9.0,فرامرز پایور,استاد برجستهٔ موسیقی ایرانی، آهنگ‌ساز و نوازنده سرشناس سنتور اهل ایران (زادهٔ ۱۳۱۱),"[{'text': 'فرامرز پایور', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%85%D8%B1%D8%B2_%D9%BE%D8%A7%DB%8C%D9%88%D8%B1'}]",1388
19.0,9.0,مجید سلیمانی‌پور,سیاست‌مدار ایرانی (زاده ۱۳۳۷),"[{'text': 'مجید سلیمانی\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",1388
21.0,9.0,محمد عاصمی,شاعر، نویسنده و بنیان‌گذار مجله کاوه (زاده ۱۳۲۰),"[{'text': 'محمد عاصمی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%B5%D9%85%DB%8C'}]",1388
29.0,9.0,آیت‌الله حسین‌علی منتظری,روحانی ایرانی و مرجع تقلید شیعه (زاده ۱۳۰۱),"[{'text': 'حسین\u200cعلی منتظری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86%D8%B9%D9%84%DB%8C_%D9%85%D9%86%D8%AA%D8%B8%D8%B1%DB%8C'}]",1388
4.0,10.0,رمضان‌علی تیموری,وزنه‌بردار ایرانی (زاده ؟),"[{'text': 'رمضان\u200cعلی تیموری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%85%D8%B6%D8%A7%D9%86%E2%80%8C%D8%B9%D9%84%DB%8C_%D8%AA%DB%8C%D9%85%D9%88%D8%B1%DB%8C'}]",1388
5.0,10.0,شبنم سهرابی,در جریان درگیری‌ها و اعتراضات روز عاشورای سال ۱۳۸۸ توسط اتوموبیل نیروی انتظامی زیر گرفته شد (زاده ۱۳۵۴),"[{'text': 'شبنم سهرابی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%D9%86%D9%85_%D8%B3%D9%87%D8%B1%D8%A7%D8%A8%DB%8C'}]",1388
5.0,10.0,مهدی فرهادی راد,از کشته شدگان تظاهرات‌ها و اعتراض‌های مردمی پس از انتخابات در ایران (زاده  ؟),"[{'text': 'مهدی فرهادی راد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D9%81%D8%B1%D9%87%D8%A7%D8%AF%DB%8C_%D8%B1%D8%A7%D8%AF'}]",1388
5.0,10.0,مهین گرجی,خبرنگار حوزه ورزشی (زاده ؟),"[{'text': 'مهین گرجی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%DB%8C%D9%86_%DA%AF%D8%B1%D8%AC%DB%8C'}]",1388
6.0,10.0,مصطفی کریم بیگی,از کشته شدگان تظاهرات‌ها و اعتراض‌های مردمی پس از انتخابات در ایران (زاده ۱۳۶۲),"[{'text': 'مصطفی کریم بیگی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%A9%D8%B1%DB%8C%D9%85%E2%80%8C%D8%A8%DB%8C%DA%AF%DB%8C'}]",1388
6.0,10.0,ناصر آقایی (بوکسور),بوکسور ایرانی (زاده ۱۳۲۳),"[{'text': 'ناصر آقایی (بوکسور)', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%A2%D9%82%D8%A7%DB%8C%DB%8C_(%D8%A8%D9%88%DA%A9%D8%B3%D9%88%D8%B1)'}]",1388
9.0,10.0,خسرو فرشیدورد,زبان‌شناس ایرانی (زاده ۱۳۰۸),"[{'text': 'خسرو فرشیدورد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D9%81%D8%B1%D8%B4%DB%8C%D8%AF%D9%88%D8%B1%D8%AF'}]",1388
11.0,10.0,علی گلزاده غفوری,سیاستمدار، حقوقدان و مجتهد ایرانی (زاده ۱۳۰۲),"[{'text': 'علی گلزاده غفوری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DA%AF%D9%84%D8%B2%D8%A7%D8%AF%D9%87_%D8%BA%D9%81%D9%88%D8%B1%DB%8C'}]",1388
14.0,10.0,علی صافی گلپایگانی,مجتهد و مرجع تقلید شیعه ایرانی (زاده ۱۲۹۱),"[{'text': 'علی صافی گلپایگانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B5%D8%A7%D9%81%DB%8C_%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C'}]",1388
16.0,10.0,فصیح یاسمنی,زندانی سیاسی کرد ایرانی {اعدام} (زاده ۱۳۶۰),"[{'text': 'فصیح یاسمنی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B5%DB%8C%D8%AD_%DB%8C%D8%A7%D8%B3%D9%85%D9%86%DB%8C'}]",1388
18.0,10.0,امیر واحدی,پوکر باز حرفه‌ای و رزمنده جنگ ایران و عراق (زاده ۱۳۴۰),"[{'text': 'امیر واحدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D9%88%D8%A7%D8%AD%D8%AF%DB%8C'}]",1388
19.0,10.0,محمد ایوبی,نویسنده ایرانی (زاده ۱۳۲۰ ),"[{'text': 'محمد ایوبی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%DB%8C%D9%88%D8%A8%DB%8C'}]",1388
21.0,10.0,سیمین آقارضی,نوازنده قانون ایرانی (زاده ۱۳۱۷),"[{'text': 'سیمین آقارضی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%85%DB%8C%D9%86_%D8%A2%D9%82%D8%A7%D8%B1%D8%B6%DB%8C'}]",1388
22.0,10.0,مسعود علیمحمدی,فیزیکدان ایرانی {ترور} (زاده ۱۳۳۸),"[{'text': 'مسعود علیمحمدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D8%B9%D9%84%DB%8C%E2%80%8C%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}]",1388
25.0,10.0,بهمن جلالی,عکاس ایرانی (زاده ۱۳۲۳),"[{'text': 'بهمن', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86'}, {'text': 'بهمن جلالی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86_%D8%AC%D9%84%D8%A7%D9%84%DB%8C'}]",1388
4.0,11.0,فهیمه محبی,همسر رضا محبی از موسسان هوانیوز ارتش قبل انقلاب و مدیر دانشنامه تشیع (زاده ۱۳۰۹),"[{'text': 'فهیمه محبی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D9%87%DB%8C%D9%85%D9%87_%D9%85%D8%AD%D8%A8%DB%8C'}]",1388
5.0,11.0,منوچهر فرهنگ,اقتصاددان ایرانی (زاده ۱۲۹۸),"[{'text': 'منوچهر فرهنگ', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D9%81%D8%B1%D9%87%D9%86%DA%AF'}]",1388
8.0,11.0,آرش رحمانی‌پور,,"[{'text': 'آرش رحمانی\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%B4_%D8%B1%D8%AD%D9%85%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",1388
8.0,11.0,محمدرضا علی‌زمانی,,"[{'text': 'محمدرضا علی\u200cزمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B2%D9%85%D8%A7%D9%86%DB%8C'}]",1388
21.0,11.0,محمدرضا فاکر,عضو مجلس خبرگان رهبری (زاده ۱۳۲۴),"[{'text': 'محمدرضا فاکر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%81%D8%A7%DA%A9%D8%B1'}]",1388
24.0,11.0,فرنگیس یگانگی,بنیان‌گذار سازمان صنایع دستی ایران (زاده ۱۲۹۵),"[{'text': 'فرنگیس یگانگی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%86%DA%AF%DB%8C%D8%B3_%DB%8C%DA%AF%D8%A7%D9%86%DA%AF%DB%8C'}]",1388
30.0,11.0,محسن ابراهیم,مترجم، نویسنده و شاعر ایرانی (زاده ۱۳۳۰),"[{'text': 'محسن ابراهیم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85'}]",1388
1.0,12.0,کمال خان هوت,خواننده ایرانی (زاده ۱۳۲۰),"[{'text': 'کمال خان هوت', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84_%D8%AE%D8%A7%D9%86_%D9%87%D9%88%D8%AA'}]",1388
8.0,12.0,فرمان بهبود,پیانیست ایرانی (زاده ۱۳۲۴),"[{'text': 'فرمان بهبود', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%85%D8%A7%D9%86_%D8%A8%D9%87%D8%A8%D9%88%D8%AF'}]",1388
9.0,12.0,حسان اگزار چنانی‌زاده,موسیقی دان و خواننده ایرانی (زاده ؟),"[{'text': 'حسان اگزار چنانی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D8%A7%D9%86_%D8%A7%DA%AF%D8%B2%D8%A7%D8%B1_%DA%86%D9%86%D8%A7%D9%86%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",1388
14.0,12.0,محمد خوانساری,فیلسوف ایرانی (زاده ۱۳۰۰),"[{'text': 'محمد خوانساری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D9%88%D8%A7%D9%86%D8%B3%D8%A7%D8%B1%DB%8C'}]",1388
15.0,12.0,منصور امیرآصفی,فوتبالیست و استعداد یاب فوتبال (زاده ۱۳۱۲),"[{'text': 'منصور امیرآصفی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%D8%A7%D9%85%DB%8C%D8%B1%D8%A2%D8%B5%D9%81%DB%8C'}]",1388
27.0,12.0,منصور خاکسار,شاعر و نویسنده ایرانی (زاده ۱۳۱۸),"[{'text': 'منصور خاکسار', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%D8%AE%D8%A7%DA%A9%D8%B3%D8%A7%D8%B1'}]",1388
29.0,12.0,اسدالله آزاد,دانشمند علوم کتابداری و اطلاع رسانی (زاده ۱۳۲۶),"[{'text': 'اسدالله آزاد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A2%D8%B2%D8%A7%D8%AF'}]",1388
2.0,1.0,احمد سمیعی گیلانی,مترجم، ویراستار و نویسنده (زاده ۱۲۹۹),"[{'text': 'احمد سمیعی گیلانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B3%D9%85%DB%8C%D8%B9%DB%8C_%DA%AF%DB%8C%D9%84%D8%A7%D9%86%DB%8C'}]",1402
7.0,1.0,نورمحمد ذوالفقاری,بازیگر سینما و تلویزیون (زاده ۱۳۲۹),"[{'text': 'نورمحمد ذوالفقاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D9%85%D8%AD%D9%85%D8%AF_%D8%B0%D9%88%D8%A7%D9%84%D9%81%D9%82%D8%A7%D8%B1%DB%8C'}]",1402
16.0,1.0,کیومرث پوراحمد,کارگردان، تدوین‌گر و نویسنده (زاده ۱۳۲۸),"[{'text': 'کیومرث پوراحمد', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D9%88%D9%85%D8%B1%D8%AB_%D9%BE%D9%88%D8%B1%D8%A7%D8%AD%D9%85%D8%AF'}]",1402
19.0,1.0,حسن تقی‌پور,شاعر و آهنگساز (زاده ۱۳۱۹),"[{'text': 'حسن تقی\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AA%D9%82%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",1402
27.0,1.0,محمد هژبر ابراهیمی,مجسمه‌ساز (زاده ۱۳۰۵),"[{'text': 'محمد هژبر ابراهیمی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%87%DA%98%D8%A8%D8%B1_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85%DB%8C'}]",1402
31.0,1.0,خلیل عقاب,سیرک‌باز، باستانی کار پهلوان، هنرپیشه بنیان‌گذار سیرک خلیل عقاب و پدر سیرک ایران (زاده ۱۳۰۳),"[{'text': 'خلیل عقاب', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%D8%B9%D9%82%D8%A7%D8%A8'}]",1402
1.0,2.0,رضا زمانی,روان‌شناس و رئیس انجمن روان‌شناسی ایران (زاده ۱۳۱۷),"[{'text': 'رضا زمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B2%D9%85%D8%A7%D9%86%DB%8C'}]",1402
3.0,2.0,ناصر پاکدامن,اقتصاددان و نویسنده (زاده ۱۳۱۱),"[{'text': 'ناصر پاکدامن', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%BE%D8%A7%DA%A9%D8%AF%D8%A7%D9%85%D9%86'}]",1402
4.0,2.0,امیرحسین شیرچی,بازیکن فوتبال (زاده ۱۳۷۹),"[{'text': 'امیرحسین شیرچی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%DB%8C%D8%B1%DA%86%DB%8C'}]",1402
6.0,2.0,عباسعلی سلیمانی,نماینده مجلس خبرگان رهبری (زاده ۱۳۲۶),"[{'text': 'عباسعلی سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D8%B9%D9%84%DB%8C_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",1402
8.0,2.0,فخری نیکزاد,گوینده و مجری رادیو و تلویزیون (زاده ۱۳۲۰),"[{'text': 'فخری نیکزاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%DB%8C_%D9%86%DB%8C%DA%A9%D8%B2%D8%A7%D8%AF'}]",1402
12.0,2.0,حسام محمودی,بازیگر سینما و تلویزیون (زاده ۱۳۶۵),"[{'text': 'حسام محمودی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D8%A7%D9%85_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C'}]",1402
14.0,2.0,عدنان غریفی,داستان‌نویس عرب ایرانی (زاده ۱۳۲۳). **محمد مقیم، بسکتبالیست و داور بسکتبال (زاده ۱۳۲۳),"[{'text': 'عدنان غریفی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%AF%D9%86%D8%A7%D9%86_%D8%BA%D8%B1%DB%8C%D9%81%DB%8C'}]",1402
16.0,2.0,حبیب اسیود,بنیان‌گذار و رهبر جنبش نضال (زاده ۱۳۵۲).,"[{'text': 'حبیب اسیود', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8_%D8%A7%D8%B3%DB%8C%D9%88%D8%AF'}]",1402
16.0,2.0,امیرحسین فطانت مترجم,نویسنده (زاده ۱۳۲۸),"[{'text': 'امیرحسین فطانت', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D9%81%D8%B7%D8%A7%D9%86%D8%AA'}]",1402
19.0,2.0,سوسن شاکرین,موسیقی دان و آهنگساز (زاده ۱۳۳۳),"[{'text': 'سوسن شاکرین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%B3%D9%86_%D8%B4%D8%A7%DA%A9%D8%B1%DB%8C%D9%86'}]",1402
21.0,2.0,حسین زمان,خواننده و هنرمند ایرانی (زاده ۱۳۳۸),"[{'text': 'حسین زمان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B2%D9%85%D8%A7%D9%86'}]",1402
23.0,2.0,رحمت‌الله خسروی,سیاستمدار (زاده ۱۳۲۹),"[{'text': 'رحمت\u200cالله خسروی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%AD%D9%85%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%B3%D8%B1%D9%88%DB%8C'}]",1402
25.0,2.0,محمد بهرامی,طراح، گرافیک و نگارگر (زاده ۱۳۰۵),"[{'text': 'محمد بهرامی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%87%D8%B1%D8%A7%D9%85%DB%8C'}]",1402
29.0,2.0,رضا حداد,کارگردان تئاتر (زاده ۱۳۴۸),"[{'text': 'رضا حداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%AD%D8%AF%D8%A7%D8%AF'}]",1402
5.0,3.0,ابوالفضل امیرعطایی معترض ۱۶ ساله ایرانی که توسط نیروی‌های سرکوب جمهوری اسلامی کشته شد,,"[{'text': 'ابوالفضل امیرعطایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D8%A7%D9%85%DB%8C%D8%B1%D8%B9%D8%B7%D8%A7%DB%8C%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}]",1402
9.0,3.0,سید عبدالعلی قوام,پژوهشگر، مترجم و استاد علوم سیاسی (زاده ۱۳۲۴),"[{'text': 'سید عبدالعلی قوام', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D9%84%DB%8C_%D9%82%D9%88%D8%A7%D9%85'}]",1402
14.0,3.0,منصوره سگوند,همیار پلیس، در خیزش ۱۴۰۱ ایران از نیروی انتظامی استعفا داد و از معترضان حمایت کرد و توسط جمهوری اسلامی به قتل رسید (زاده ۱۳۸۴),"[{'text': 'منصوره سگوند', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1%D9%87_%D8%B3%DA%AF%D9%88%D9%86%D8%AF'}]",1402
15.0,3.0,سپیده فرهان,فعال مدنی و زندانی سیاسی در جریان اعتراضات دی ۱۳۹۶ ایران (زاده ۱۳۷۰),"[{'text': 'سپیده فرهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%BE%DB%8C%D8%AF%D9%87_%D9%81%D8%B1%D9%87%D8%A7%D9%86'}]",1402
17.0,3.0,شیخ آهنین,کشتی‌گیر حرفه‌ای و بازیگر ایرانی آمریکایی (زاده ۱۳۲۱),"[{'text': 'شیخ آهنین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE_%D8%A2%D9%87%D9%86%DB%8C%D9%86'}]",1402
19.0,3.0,فیروز نادری,دانشمند ایرانی و از مدیران پیشین ناسا (زاده ۱۳۲۵),"[{'text': 'فیروز نادری', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%DB%8C%D8%B1%D9%88%D8%B2_%D9%86%D8%A7%D8%AF%D8%B1%DB%8C'}]",1402
20.0,3.0,فخری خوروش,بازیگر سینما (زاده ۱۳۰۸),"[{'text': 'فخری خوروش', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%DB%8C_%D8%AE%D9%88%D8%B1%D9%88%D8%B4'}]",1402
26.0,3.0,علی عبدلی,پژوهشگر، نویسنده و شاعر (زاده ۱۳۳۰),"[{'text': 'علی عبدلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B9%D8%A8%D8%AF%D9%84%DB%8C'}]",1402
28.0,3.0,نصرالله ناصح‌پور,خواننده و مدرس آواز (زاده ۱۳۱۹),"[{'text': 'نصرالله ناصح\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D9%86%D8%A7%D8%B5%D8%AD%E2%80%8C%D9%BE%D9%88%D8%B1'}]",1402
30.0,3.0,عبدالرضا ترابی,نماینده پیشین مجلس (زاده ۱۳۳۵),"[{'text': 'عبدالرضا ترابی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D8%AA%D8%B1%D8%A7%D8%A8%DB%8C'}]",1402
31.0,3.0,سینا زند,دوبلور (زاده ۱۳۶۷),"[{'text': 'سینا زند', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%86%D8%A7_%D8%B2%D9%86%D8%AF'}]",1402
2.0,4.0,رضا آشتیانی عراقی,نماینده پیشین مجلس (زاده ۱۳۱۹),"[{'text': 'رضا آشتیانی عراقی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C_%D8%B9%D8%B1%D8%A7%D9%82%DB%8C'}]",1402
5.0,4.0,علی رفیعی علامرودشتی,نویسنده، کتاب‌شناس، مصحح و محقق (زاده ۱۳۳۰),"[{'text': 'علی رفیعی علامرودشتی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B1%D9%81%DB%8C%D8%B9%DB%8C_%D8%B9%D9%84%D8%A7%D9%85%D8%B1%D9%88%D8%AF%D8%B4%D8%AA%DB%8C'}]",1402
9.0,4.0,فریماه فرجامی,بازیگر سینما و تلویزیون (زاده ۱۳۳۱),"[{'text': 'فریماه فرجامی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D9%85%D8%A7%D9%87_%D9%81%D8%B1%D8%AC%D8%A7%D9%85%DB%8C'}, {'text': 'ماه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87'}]",1402
11.0,4.0,خسرو حسن‌زاده,نقاش (زاده ۱۳۴۲),"[{'text': 'خسرو حسن\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%AD%D8%B3%D9%86%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",1402
12.0,4.0,خان‌محمد آدینه‌پور,موسیقی‌دان (زاده ۱۳۳۰),[],1402
16.0,4.0,مروت‌الله پرتو,نماینده پیشین مجلس (زاده ۱۳۲۷),"[{'text': 'مروت\u200cالله پرتو', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D9%88%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%BE%D8%B1%D8%AA%D9%88'}]",1402
20.0,4.0,احمدرضا احمدی,شاعر و نویسنده (زاده ۱۳۱۹),"[{'text': 'احمدرضا احمدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C'}]",1402
21.0,4.0,ر. اعتمادی,نویسنده، رمان‌نویس و روزنامه‌نگار (زاده ۱۳۱۲),"[{'text': 'ر. اعتمادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1._%D8%A7%D8%B9%D8%AA%D9%85%D8%A7%D8%AF%DB%8C'}]",1402
22.0,4.0,علی محمد اشکبوس,دوبلور (زاده ۱۳۲۴),"[{'text': 'علی محمد اشکبوس', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%B4%DA%A9%D8%A8%D9%88%D8%B3'}]",1402
