year,title,links,day,month
1397,علیرضا صباحی‌فرد به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,"[{'text': 'قرارگاه پدافند هوایی خاتم\u200cالانبیا', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1%DA%AF%D8%A7%D9%87_%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF_%D9%87%D9%88%D8%A7%DB%8C%DB%8C_%D8%AE%D8%A7%D8%AA%D9%85%E2%80%8C%D8%A7%D9%84%D8%A7%D9%86%D8%A8%DB%8C%D8%A7'}]",7,3
1398,سید عبدالرحیم موسوی به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,"[{'text': 'قرارگاه پدافند هوایی خاتم\u200cالانبیا', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1%DA%AF%D8%A7%D9%87_%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF_%D9%87%D9%88%D8%A7%DB%8C%DB%8C_%D8%AE%D8%A7%D8%AA%D9%85%E2%80%8C%D8%A7%D9%84%D8%A7%D9%86%D8%A8%DB%8C%D8%A7'}]",7,3
1367,رقابت ۸ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در جام ملت‌های آسیا ۱۹۸۸,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",8,3
1379,رقابت ۸ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۰,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",8,3
1393,سیل گلستان,[],8,3
1394,آغاز درگیری طایفه محمدی و محمدموسایی,"[{'text': 'درگیری طایفه محمدی و محمدموسایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%DA%AF%DB%8C%D8%B1%DB%8C_%D8%B7%D8%A7%DB%8C%D9%81%D9%87%E2%80%8C%D8%A7%DB%8C_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",8,3
1395,نخستین جلسه رسمی دوره دهم مجلس شورای اسلامی تشکیل شد,"[{'text': 'دوره دهم مجلس شورای اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%87_%D8%AF%D9%87%D9%85_%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}]",8,3
1402,برگزاری نخستین جلسه دادگاه الهه محمدی به شکل غیرعلنی به ریاست ابوالقاسم صلواتی,"[{'text': 'الهه محمدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%84%D9%87%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",8,3
1358,آغاز چهارشنبه سیاه خرمشهر,"[{'text': 'شنبه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%86%D8%A8%D9%87'}, {'text': 'چهارشنبه', 'url': 'https://fa.wikipedia.org/wiki/%DA%86%D9%87%D8%A7%D8%B1%D8%B4%D9%86%D8%A8%D9%87'}, {'text': 'چهارشنبه سیاه خرمشهر', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%DA%AF%DB%8C%D8%B1%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF_%DB%B1%DB%B3%DB%B5%DB%B8_%D8%AE%D8%B1%D9%85%D8%B4%D9%87%D8%B1'}]",9,3
1371,آغاز شورش مشهد,[],9,3
1383,حادثه ۹ خرداد هلیکوپتر هوانیروز ارتش جمهوری اسلامی ایران,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",9,3
1402,برگزاری نخستین جلسه دادگاه نیلوفر حامدی به شکل غیرعلنی به ریاست ابوالقاسم صلواتی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'نیلوفر حامدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%84%D9%88%D9%81%D8%B1_%D8%AD%D8%A7%D9%85%D8%AF%DB%8C'}]",9,3
1402,ضرب و شتم خبرنگار توسط محافظان سید حسن خمینی,"[{'text': 'سید حسن خمینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%AE%D9%85%DB%8C%D9%86%DB%8C'}]",9,3
1226,دومین عهدنامه از عهدنامه‌های ارزروم بین ایران و امپراتوری عثمانی امضا شد.,"[{'text': 'امپراتوری عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'عهدنامه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%A7%D9%87%D8%AF%D9%87'}, {'text': 'عهدنامه\u200cهای ارزروم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%D8%B1%D8%B2%D8%B1%D9%88%D9%85'}]",10,3
220,اعدام بابک خرمدین,"[{'text': 'بابک خرمدین', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%DA%A9_%D8%AE%D8%B1%D9%85%D8%AF%DB%8C%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",10,3
1288,پایان تحصن روحانیون مشروطه خواه در حرم شاه عبدالعظیم و مردمی که در سفارت عثمانی گرد آمده بودند، از تحصن خارج شدند,"[{'text': 'حرم شاه عبدالعظیم', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B1%D9%85_%D8%B4%D8%A7%D9%87_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B8%DB%8C%D9%85'}]",11,3
1363,صدور قطعنامه ۵۵۲ شورای امنیت به دنبال شکایت کشورهای عضو کشورهای عضو شورای همکاری خلیج فارس علیه جمهوری اسلامی ایران مبنی بر حمله به کشتی‌هایشان,"[{'text': 'خلیج فارس', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D9%81%D8%A7%D8%B1%D8%B3'}]",11,3
1366,حزب جمهوری اسلامی بر اثر اختلاف‌های داخلی اش منحل گردید.,"[{'text': 'حزب جمهوری اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B2%D8%A8_%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",11,3
1387,سنگ‌نوشته‌ای به زبان پارسی باستان که به‌عنوان سندی دیگر دربارهٔ نام خلیج فارس است توسط افرادی مخفیانه به‌طور تعمدی تخریب شد,"[{'text': 'خلیج فارس', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D9%81%D8%A7%D8%B1%D8%B3'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'پارسی باستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D8%A8%D8%A7%D9%86_%D9%81%D8%A7%D8%B1%D8%B3%DB%8C_%D8%A8%D8%A7%D8%B3%D8%AA%D8%A7%D9%86'}]",11,3
1399,آغاز آتش‌سوزی جنگل‌های زاگرس,"[{'text': 'آتش\u200cسوزی جنگل\u200cهای زاگرس', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4%E2%80%8C%D8%B3%D9%88%D8%B2%DB%8C_%D8%AC%D9%86%DA%AF%D9%84%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%B2%D8%A7%DA%AF%D8%B1%D8%B3'}]",11,3
1400,حادثه ۱۱ خرداد فروند نورثروپ اف-۵ نهاجا,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۱ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",11,3
1286,بنیان‌گذاری شهرداری تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'شهرداری تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",12,3
1393,طوفان تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",12,3
1397,حادثه ۱۲ خرداد فروند چنگدو جی-۷,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۲ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",12,3
1400,آتش‌سوزی در پالایشگاه نفت تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'پالایشگاه نفت تهران', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D9%84%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87_%D9%86%D9%81%D8%AA_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",12,3
1357,رقابت ۱۳ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال هلند در جام جهانی فوتبال  ۱۹۷۸,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۳ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B3_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",13,3
1379,رقابت تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۰,[],13,3
1387,رقابت تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),[],13,3
1388,مناظره تلویزیونی میان محمود احمدی‌نژاد و میرحسین موسوی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",13,3
1396,انفجار مرکز خرید نصر شیراز,"[{'text': 'انفجار مرکز خرید نصر شیراز', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1_%D9%85%D8%B1%DA%A9%D8%B2_%D8%AE%D8%B1%DB%8C%D8%AF_%D9%86%D8%B5%D8%B1_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2'}]",13,3
1400,رقابت ۱۳ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال هنگ کنگ در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۳ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B3_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",13,3
1402,آغاز اجرا شدن طرح شبکه ملی اعتبار,"[{'text': 'شبکه ملی اعتبار', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%DA%A9%D9%87_%D9%85%D9%84%DB%8C_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1'}]",13,3
1356,سیل تاکستان قزوین و طارم علیا زنجان,[],14,3
1391,رقابت ۱۴ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۴ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B4_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",14,3
1392,رقابت ۱۴ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۴ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B4_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",14,3
1393,سیل مازندران و سمنان,[],14,3
1299,تشکیل جمهوری شورایی سوسیالیستی ایران,"[{'text': 'جمهوری شورایی سوسیالیستی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C%DB%8C_%D8%B3%D9%88%D8%B3%DB%8C%D8%A7%D9%84%DB%8C%D8%B3%D8%AA%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",15,3
1342,تظاهرات ۱۵ خرداد,"[{'text': 'تظاهرات ۱۵ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%DB%8C%D8%A7%D9%85_%DB%B1%DB%B5_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۵ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",15,3
1401,سرقت از بانک ملی شعبه دانشگاه تهران,"[{'text': 'بانک ملی شعبه دانشگاه تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%86%DA%A9_%D9%85%D9%84%DB%8C_%D8%B4%D8%B9%D8%A8%D9%87_%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",15,3
1404,رقابت ۱۵ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۶ (آسیا),"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۵ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",15,3
1299,اعلام حکومت جمهوری در گیلان توسط میرزا کوچک خان جنگلی,"[{'text': 'میرزا کوچک خان جنگلی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%DA%A9%D9%88%DA%86%DA%A9_%D8%AE%D8%A7%D9%86_%D8%AC%D9%86%DA%AF%D9%84%DB%8C'}]",16,3
1304,تصویب لایحه خدمت نظام وظیفه اجباری (سربازی اجباری در ایران),"[{'text': 'سربازی اجباری در ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A8%D8%A7%D8%B2%DB%8C_%D8%A7%D8%AC%D8%A8%D8%A7%D8%B1%DB%8C_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",16,3
1368,پایان مرگ و تشییع سید روح‌الله خمینی,"[{'text': 'مرگ و تشییع سید روح\u200cالله خمینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DA%AF_%D9%88_%D8%AA%D8%B4%DB%8C%DB%8C%D8%B9_%D8%B3%DB%8C%D8%AF_%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D9%85%DB%8C%D9%86%DB%8C'}]",16,3
1376,رقابت ۱۶ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۱۹۹۸ (آسیا),"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۶ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",16,3
1388,رقابت ۱۶ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال کره شمالی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۶ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",16,3
1388,مناظره تلویزیونی میان محمود احمدی‌نژاد و مهدی کروبی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",16,3
1398,جنجال پوشش مسافر اسنپ,"[{'text': 'اسنپ', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%86%D9%BE'}]",16,3
1402,بازگشایی سفارت عربستان سعودی در تهران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سفارت عربستان سعودی در تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%81%D8%A7%D8%B1%D8%AA_%D8%B9%D8%B1%D8%A8%D8%B3%D8%AA%D8%A7%D9%86_%D8%B3%D8%B9%D9%88%D8%AF%DB%8C_%D8%AF%D8%B1_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",16,3
1338,پرده‌برداری از مجسمه فردوسی در تهران,[],17,3
1357,رقابت ۱۷ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال اسکاتلند در جام جهانی فوتبال ۱۹۷۸,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۷ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B7_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",17,3
1364,عملیات ظفر ۱,"[{'text': 'عملیات ظفر ۱', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%B8%D9%81%D8%B1_%DB%B1'}]",17,3
1383,برگزاری دادگاه خدیجه(شهلا)جاهد ، محکوم به جنایت قتل فاطمه(لاله)سحرخیزان (خیّر و همسر اول ناصر محمدخانی)‌,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'قتل', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84'}, {'text': 'ناصر محمدخانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86%DB%8C'}]",17,3
1396,حملات تهران,[],17,3
1397,حادثه خرداد هواپیمایی زاگرس,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': 'هواپیمایی زاگرس', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%D8%B2%D8%A7%DA%AF%D8%B1%D8%B3'}]",17,3
1400,رقابت ۱۷ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال بحرین در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۷ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B7_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",17,3
1403,رقابت ۱۷ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال هنگ کنگ در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۶ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۷,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۷ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B7_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",17,3
1372,رقابت ۱۸ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال ترکمنستان در جام اکو ۱۹۹۳,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۸ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B8_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",18,3
1380,برگزاری هشتمین انتخابات ریاست‌جمهوری ایران,[],18,3
1387,رقابت ۱۸ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۸ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B8_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",18,3
1399,برگزاری نخستین جلسه دادگاه جهت رسیدگی به پرونده اکبر طبری,"[{'text': 'پرونده اکبر طبری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D9%86%D8%AF%D9%87_%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B7%D8%A8%D8%B1%DB%8C'}]",18,3
1401,سانحه قطار مشهد به یزد,"[{'text': 'سانحه قطار مشهد به یزد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D8%AD%D9%87_%D9%82%D8%B7%D8%A7%D8%B1_%D9%85%D8%B4%D9%87%D8%AF_%D8%A8%D9%87_%DB%8C%D8%B2%D8%AF'}]",18,3
1388,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و محسن رضایی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",19,3
1388,نامهٔ تاریخی هاشمی رفسنجانی به رهبر ایران.,"[{'text': 'هاشمی رفسنجانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D9%87%D8%A7%D8%B4%D9%85%DB%8C_%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86%DB%8C'}]",19,3
1313,قهرمانی ایتالیا در جام جهانی ۱۹۳۴,[],20,3
1375,حادثه ۲۰ خرداد بوئینگ ۷۲۷ ایران ایر,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",20,3
1382,آغاز ناآرامی‌های تهران,[],20,3
1388,رقابت ۲۰ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",20,3
1394,حادثه خرداد هواپیمایی زاگرس,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': 'هواپیمایی زاگرس', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%D8%B2%D8%A7%DA%AF%D8%B1%D8%B3'}]",20,3
1398,اعتراضات ۲۰ خرداد سپرده‌گذاران مؤسسه اعتباری کاسپین,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': 'مؤسسه اعتباری کاسپین', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%DB%8C_%DA%A9%D8%A7%D8%B3%D9%BE%DB%8C%D9%86'}]",20,3
1401,انحلال باشگاه فوتبال برق شیراز,"[{'text': 'باشگاه فوتبال برق شیراز', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A8%D8%B1%D9%82_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2'}]",20,3
1404,رقابت ۲۰ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال کره شمالی در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۶ (آسیا),"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",20,3
1357,رقابت ۲۱ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال پرو در جام جهانی فوتبال  ۱۹۷۸,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۱ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",21,3
