year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english
1384,11,25,امیر حیاتی,نوازنده تنبور (زاده ۱۳۰۰),"[{'text': 'امیر حیاتی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%AD%DB%8C%D8%A7%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%AD%DB%8C%D8%A7%D8%AA%DB%8C,2006,02,14,<No English page found>
1384,11,30,بهرام اردبیلی,شاعر (زاده ۱۳۲۱),"[{'text': 'بهرام اردبیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84%DB%8C,2006,02,19,<No English page found>
1384,12,17,عباس شاپوری,آهنگساز و نوازنده ویولون (زاده ۱۳۰۲),"[{'text': 'عباس شاپوری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B4%D8%A7%D9%BE%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B4%D8%A7%D9%BE%D9%88%D8%B1%DB%8C,2006,03,08,<No English page found>
1384,12,19,ملیحه نظری,بازیگر (زاده ۱۳۱۷),"[{'text': 'ملیحه نظری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%84%DB%8C%D8%AD%D9%87_%D9%86%D8%B8%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%84%DB%8C%D8%AD%D9%87_%D9%86%D8%B8%D8%B1%DB%8C,2006,03,10,<No English page found>
1384,12,22,جواد تقدسی,بازیگر (زاده ۱۳۰۱),"[{'text': 'جواد تقدسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D8%AA%D9%82%D8%AF%D8%B3%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D8%AA%D9%82%D8%AF%D8%B3%DB%8C,2006,03,13,<No English page found>
1384,12,22,منصور یاحقی,نوازنده سنتور (زاده ۱۳۰۳),"[{'text': 'منصور یاحقی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%DB%8C%D8%A7%D8%AD%D9%82%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%DB%8C%D8%A7%D8%AD%D9%82%DB%8C,2006,03,13,<No English page found>
1384,12,24,علی تجویدی,نوازنده و آهنگساز و پژوهشگر و مؤلف (زادهٔ ۱۲۹۸),"[{'text': 'علی تجویدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AA%D8%AC%D9%88%DB%8C%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AA%D8%AC%D9%88%DB%8C%D8%AF%DB%8C,2006,03,15,https://en.wikipedia.org/wiki/Ali_Tajvidi
1388,1,3,اردشیر کشاورزی,نویسنده و مترجم ایرانی (زاده ۱۳۲۴),"[{'text': 'اردشیر کشاورزی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C,2009,03,23,<No English page found>
1388,1,26,فرح‌بخش ستودی نمین,مورخ ایرانی. (زاده ۱۳۲۱),"[{'text': 'فرح\u200cبخش ستودی نمین', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AD%E2%80%8C%D8%A8%D8%AE%D8%B4_%D8%B3%D8%AA%D9%88%D8%AF%DB%8C_%D9%86%D9%85%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AD%E2%80%8C%D8%A8%D8%AE%D8%B4_%D8%B3%D8%AA%D9%88%D8%AF%DB%8C_%D9%86%D9%85%DB%8C%D9%86,2009,04,15,<No English page found>
1388,1,31,نصرت‌الله امینی,سیاست‌مدار ایرانی (زاده ۱۲۹۴),"[{'text': 'نصرت\u200cالله امینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%85%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%85%DB%8C%D9%86%DB%8C,2009,04,20,https://en.wikipedia.org/wiki/Nosratollah_Amini
1388,2,10,عزیز دولت‌آبادی,شاعر ایرانی (زاده ۱۳۰۱),"[{'text': 'عزیز دولت\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%DB%8C%D8%B2_%D8%AF%D9%88%D9%84%D8%AA%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%DB%8C%D8%B2_%D8%AF%D9%88%D9%84%D8%AA%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,2009,04,30,https://en.wikipedia.org/wiki/Aziz_Dowlatabadi
1388,2,11,رضا سیدحسینی,نویسنده و مترجم ایرانی. (زاده ۱۳۰۵),"[{'text': 'رضا سیدحسینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B3%DB%8C%D8%AF%D8%AD%D8%B3%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B3%DB%8C%D8%AF%D8%AD%D8%B3%DB%8C%D9%86%DB%8C,2009,05,01,https://en.wikipedia.org/wiki/Reza_Seyed-Hosseini
1388,2,16,پیمان ابدی,بدلکار ایرانی، در حین ایفای یک صحنهٔ اکشن، جان خود را از دست داد. (زاده ۱۳۵۱),"[{'text': 'پیمان ابدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%A7%D8%A8%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%A7%D8%A8%D8%AF%DB%8C,2009,05,06,https://en.wikipedia.org/wiki/Peyman_Abadi
1388,2,18,حسین ببی,نوازنده دایره اهل ایران (زاده ۱۳۱۵),"[{'text': 'حسین ببی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D8%A8%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D8%A8%DB%8C,2009,05,08,<No English page found>
1388,2,25,محمدامین ریاحی: ادیب,مورخ و پژوهشگر ایرانی (زاده ۱۳۰۲).,"[{'text': 'محمدامین ریاحی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%85%DB%8C%D9%86_%D8%B1%DB%8C%D8%A7%D8%AD%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%85%DB%8C%D9%86_%D8%B1%DB%8C%D8%A7%D8%AD%DB%8C,2009,05,15,https://en.wikipedia.org/wiki/Mohammad-Amin_Riahi
1388,3,10,حسن شجاعی,خواننده ایرانی (زاده ۱۳۲۰),"[{'text': 'حسن شجاعی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B4%D8%AC%D8%A7%D8%B9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B4%D8%AC%D8%A7%D8%B9%DB%8C,2009,05,31,<No English page found>
1388,3,19,محمد فرخی,سیاست‌مدار ایرانی (زاده ؟),"[{'text': 'محمد فرخی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%81%D8%B1%D8%AE%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%81%D8%B1%D8%AE%DB%8C,2009,06,09,<No English page found>
1388,3,20,محمدامین میرفندرسکی,معمار ایرانی (زاده ۱۳۱۰),"[{'text': 'محمدامین میرفندرسکی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%85%DB%8C%D9%86_%D9%85%DB%8C%D8%B1%D9%81%D9%86%D8%AF%D8%B1%D8%B3%DA%A9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%85%DB%8C%D9%86_%D9%85%DB%8C%D8%B1%D9%81%D9%86%D8%AF%D8%B1%D8%B3%DA%A9%DB%8C,2009,06,10,<No English page found>
1388,3,22,مصطفی کاشانی رسا,از کشته شدگان تظاهرات‌ها و اعتراض‌های مردمی پس از انتخابات در ایران (زاده ؟),"[{'text': 'مصطفی کاشانی رسا', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%A9%D8%A7%D8%B4%D8%A7%D9%86%DB%8C_%D8%B1%D8%B3%D8%A7'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%A9%D8%A7%D8%B4%D8%A7%D9%86%DB%8C_%D8%B1%D8%B3%D8%A7,2009,06,12,<No English page found>
1388,3,23,مهین بزرگی,صداپیشه ایرانی (زاده ۱۳۱۴),"[{'text': 'مهین بزرگی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%DB%8C%D9%86_%D8%A8%D8%B2%D8%B1%DA%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%DB%8C%D9%86_%D8%A8%D8%B2%D8%B1%DA%AF%DB%8C,2009,06,13,<No English page found>
1388,4,7,جعفر بروایه,از کشته شدگان تظاهرات‌ها و اعتراض‌های مردمی پس از انتخابات در ایران (زاده ؟),"[{'text': 'جعفر بروایه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%A8%D8%B1%D9%88%D8%A7%DB%8C%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%A8%D8%B1%D9%88%D8%A7%DB%8C%D9%87,2009,06,28,<No English page found>
1388,4,10,یعقوب بروایه,از کشته شدگان تظاهرات‌ها و اعتراض‌های مردمی پس از انتخابات در ایران (زاده ۱۳۶۱),"[{'text': 'یعقوب بروایه', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%B9%D9%82%D9%88%D8%A8_%D8%A8%D8%B1%D9%88%D8%A7%DB%8C%D9%87'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%B9%D9%82%D9%88%D8%A8_%D8%A8%D8%B1%D9%88%D8%A7%DB%8C%D9%87,2009,07,01,<No English page found>
1388,4,15,شهریار فریوسفی,آهنگساز و نوازنده تار و سه تار ایرانی (زاده ۱۳۳۵),"[{'text': 'شهریار فریوسفی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_%D9%81%D8%B1%DB%8C%D9%88%D8%B3%D9%81%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_%D9%81%D8%B1%DB%8C%D9%88%D8%B3%D9%81%DB%8C,2009,07,06,<No English page found>
1388,4,24,لئون داویدیان,روانپزشک و سیاست‌مدار ایرانی (زاده ۱۳۲۳),"[{'text': 'لئون داویدیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D9%88%D9%88%D9%86_%D8%AF%D8%A7%D9%88%DB%8C%D8%AF%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%84%D9%88%D9%88%D9%86_%D8%AF%D8%A7%D9%88%DB%8C%D8%AF%DB%8C%D8%A7%D9%86,2009,07,15,https://en.wikipedia.org/wiki/Levon_Davidian
1388,4,27,رامین قهرمانی,از جانباختگان بازداشتگاه کهریزک (زاده ۱۳۵۸),"[{'text': 'رامین قهرمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%DB%8C%D9%86_%D9%82%D9%87%D8%B1%D9%85%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%DB%8C%D9%86_%D9%82%D9%87%D8%B1%D9%85%D8%A7%D9%86%DB%8C,2009,07,18,<No English page found>
1388,5,2,مهدی دادپی,از فرمانده‌های نیروی هوایی ارتش در جنگ ایران و عراق (زاده ۱۳۱۹),"[{'text': 'مهدی دادپی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%AF%D8%A7%D8%AF%D9%BE%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%AF%D8%A7%D8%AF%D9%BE%DB%8C,2009,07,24,<No English page found>
1388,5,7,علیرضا داوودی,فعال حقوق کارگران و فعال حقوق زنان (زاده ۱۳۶۲),"[{'text': 'علیرضا داوودی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%AF%D8%A7%D9%88%D9%88%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%AF%D8%A7%D9%88%D9%88%D8%AF%DB%8C,2009,07,29,<No English page found>
1388,5,15,احمد نجاتی کارگر,از معترضین به حکومت جمهوری اسلامی (زاده ۱۳۶۶),"[{'text': 'احمد نجاتی کارگر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%86%D8%AC%D8%A7%D8%AA%DB%8C_%DA%A9%D8%A7%D8%B1%DA%AF%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%86%D8%AC%D8%A7%D8%AA%DB%8C_%DA%A9%D8%A7%D8%B1%DA%AF%D8%B1,2009,08,06,<No English page found>
1388,5,19,بهجت صدر,نقاش ایرانی (زاده ۱۳۰۳),"[{'text': 'بهجت صدر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%AC%D8%AA_%D8%B5%D8%AF%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%AC%D8%AA_%D8%B5%D8%AF%D8%B1,2009,08,10,https://en.wikipedia.org/wiki/Behjat_Sadr
1388,5,19,حسین لشکری,سرلشکر خلبان نیروی هوایی ارتش جمهوری اسلامی ایران و جانباز (زاده ۱۳۳۱),"[{'text': 'حسین لشکری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%84%D8%B4%DA%AF%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%84%D8%B4%DA%AF%D8%B1%DB%8C,2009,08,10,https://en.wikipedia.org/wiki/Hossein_Lashkari
1388,5,25,حسن یوسف‌زمانی,آهنگساز و موسیقی دان ایرانی (زاده ۱۳۱۰),"[{'text': 'حسن یوسف\u200cزمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%DB%8C%D9%88%D8%B3%D9%81%E2%80%8C%D8%B2%D9%85%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%DB%8C%D9%88%D8%B3%D9%81%E2%80%8C%D8%B2%D9%85%D8%A7%D9%86%DB%8C,2009,08,16,<No English page found>
1388,5,31,بزرگ محمودی,که فیلم بدون دخترم هرگز، در مورد او و مردم ایران ساخته شد. (زاده ۱۳۱۸),"[{'text': 'بزرگ محمودی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A8%D8%B2%D8%B1%DA%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A8%D8%B2%D8%B1%DA%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C,2009,08,22,https://en.wikipedia.org/wiki/Sayyed_Bozorg_Mahmoody
1388,6,5,رضا ارشدی,شیمیدان ایرانی (زاده ۱۳۲۲),"[{'text': 'رضا ارشدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B1%D8%B4%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B1%D8%B4%D8%AF%DB%8C,2009,08,27,<No English page found>
1388,6,13,مشفق همدانی,خبرنگار و مترجم ایرانی (زاده ۱۲۹۱),"[{'text': 'مشفق همدانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%D9%81%D9%82_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B4%D9%81%D9%82_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C,2009,09,04,https://en.wikipedia.org/wiki/Moshfegh_Hamadani
1388,7,4,مصطفی گرگین‌زاده,نوازنده ترومپت ایرانی (زاده ۱۳۰۱),"[{'text': 'مصطفی گرگین\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%AF%D8%B1%DA%AF%DB%8C%D9%86%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%AF%D8%B1%DA%AF%DB%8C%D9%86%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2009,09,26,<No English page found>
1388,7,7,رزا حسن‌زاده آژیری,خبرنگار ایرانی (زاده ۱۳۶۰),"[{'text': 'رزا حسن\u200cزاده آژیری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B2%D8%A7_%D8%AD%D8%B3%D9%86%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87_%D8%A2%DA%98%DB%8C%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B2%D8%A7_%D8%AD%D8%B3%D9%86%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87_%D8%A2%DA%98%DB%8C%D8%B1%DB%8C,2009,09,29,<No English page found>
1388,7,7,امیر زمانی‌فر,خبرنگار ایرانی (زاده ۱۳۵۸),"[{'text': 'امیر زمانی\u200cفر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%B2%D9%85%D8%A7%D9%86%DB%8C%E2%80%8C%D9%81%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%B2%D9%85%D8%A7%D9%86%DB%8C%E2%80%8C%D9%81%D8%B1,2009,09,29,<No English page found>
1388,7,26,نورعلی شوشتری,جانشین فرمانده نیروی زمینی سپاه {ترور} (زاده ۱۳۲۷),"[{'text': 'نورعلی شوشتری', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%B9%D9%84%DB%8C_%D8%B4%D9%88%D8%B4%D8%AA%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%B9%D9%84%DB%8C_%D8%B4%D9%88%D8%B4%D8%AA%D8%B1%DB%8C,2009,10,18,https://en.wikipedia.org/wiki/Nur-Ali_Shushtari
1388,7,26,رجبعلی محمدزاده,فرمانده سپاه استان سیستان و بلوچستان {ترور} (زاده ۱۳۴۰),"[{'text': 'رجبعلی محمدزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D9%85%D8%AD%D9%85%D8%AF%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D9%85%D8%AD%D9%85%D8%AF%D8%B2%D8%A7%D8%AF%D9%87,2009,10,18,<No English page found>
1388,8,10,مسعود رسام,کارگردان و تهیه‌کننده تلویزیونی ایرانی (زاده ۱۳۳۶),"[{'text': 'مسعود رسام', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D8%B1%D8%B3%D8%A7%D9%85'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D8%B1%D8%B3%D8%A7%D9%85,2009,11,01,<No English page found>
1388,8,17,امیر قویدل,فیلمنامه‌نویس و کارگردان ایرانی (زاده ۱۳۲۶),"[{'text': 'امیر قویدل', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D9%82%D9%88%DB%8C%D8%AF%D9%84'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D9%82%D9%88%DB%8C%D8%AF%D9%84,2009,11,08,https://en.wikipedia.org/wiki/Amir_Ghavidel
1388,8,20,احسان فتاحیان,فعال سیاسی کرد {اعدام} (زاده ۱۳۶۰),"[{'text': 'احسان فتاحیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D8%B3%D8%A7%D9%86_%D9%81%D8%AA%D8%A7%D8%AD%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D8%B3%D8%A7%D9%86_%D9%81%D8%AA%D8%A7%D8%AD%DB%8C%D8%A7%D9%86,2009,11,11,https://en.wikipedia.org/wiki/Ehsan_Fatahian
1388,8,22,عباس شباویز,کارگردان ایرانی (زاده ۱۳۰۸),"[{'text': 'عباس شباویز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B4%D8%A8%D8%A7%D9%88%DB%8C%D8%B2'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B4%D8%A8%D8%A7%D9%88%DB%8C%D8%B2,2009,11,13,<No English page found>
1388,8,24,مصطفی مهدی‌زاده,خوشنویس ایرانی (زاده ۱۳۲۸),"[{'text': 'مصطفی مهدی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D9%85%D9%87%D8%AF%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D9%85%D9%87%D8%AF%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2009,11,15,<No English page found>
1388,8,25,سید مرتضی نجومی,قرآن پژوه ایرانی (زاده ۱۳۰۷),"[{'text': 'سید مرتضی نجومی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%86%D8%AC%D9%88%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%86%D8%AC%D9%88%D9%85%DB%8C,2009,11,16,<No English page found>
1388,8,26,نیکو خردمند,صداپیشه و بازیگر ایرانی (زاده ۱۳۱۱),"[{'text': 'نیکو خردمند', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D9%88_%D8%AE%D8%B1%D8%AF%D9%85%D9%86%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D9%88_%D8%AE%D8%B1%D8%AF%D9%85%D9%86%D8%AF,2009,11,17,https://en.wikipedia.org/wiki/Niku_Kheradmand
1388,9,2,مهدی قاضی خرم‌آبادی,نماینده سید روح‌الله خمینی در استان لرستان و مؤسس دانشگاه قم (زاده ۱۳۰۶),"[{'text': 'مهدی قاضی خرم\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D9%82%D8%A7%D8%B6%DB%8C_%D8%AE%D8%B1%D9%85%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D9%82%D8%A7%D8%B6%DB%8C_%D8%AE%D8%B1%D9%85%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,2009,11,23,<No English page found>
1388,9,19,مجید سلیمانی‌پور,سیاست‌مدار ایرانی (زاده ۱۳۳۷),"[{'text': 'مجید سلیمانی\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1,2009,12,10,<No English page found>
1388,9,21,محمد عاصمی,شاعر، نویسنده و بنیان‌گذار مجله کاوه (زاده ۱۳۲۰),"[{'text': 'محمد عاصمی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%B5%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%B5%D9%85%DB%8C,2009,12,12,<No English page found>
1388,10,4,رمضان‌علی تیموری,وزنه‌بردار ایرانی (زاده ؟),"[{'text': 'رمضان\u200cعلی تیموری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%85%D8%B6%D8%A7%D9%86%E2%80%8C%D8%B9%D9%84%DB%8C_%D8%AA%DB%8C%D9%85%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D9%85%D8%B6%D8%A7%D9%86%E2%80%8C%D8%B9%D9%84%DB%8C_%D8%AA%DB%8C%D9%85%D9%88%D8%B1%DB%8C,2009,12,25,<No English page found>
1388,10,5,شبنم سهرابی,در جریان درگیری‌ها و اعتراضات روز عاشورای سال ۱۳۸۸ توسط اتوموبیل نیروی انتظامی زیر گرفته شد (زاده ۱۳۵۴),"[{'text': 'شبنم سهرابی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%D9%86%D9%85_%D8%B3%D9%87%D8%B1%D8%A7%D8%A8%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%D9%86%D9%85_%D8%B3%D9%87%D8%B1%D8%A7%D8%A8%DB%8C,2009,12,26,<No English page found>
